Play,Act,Scene,Character,Line Number,Text
"The Tragedy of Othello, the Moor of Venice",3,3,IAGO,3,Seeing you coming.
"The Tragedy of Othello, the Moor of Venice",3,3,OTHELLO,1,I do believe 'twas he.
"The Tragedy of Othello, the Moor of Venice",3,3,DESDEMONA,1,"How now, my lord!"
"The Tragedy of Othello, the Moor of Venice",3,3,DESDEMONA,2,"I have been talking with a suitor here,"
"The Tragedy of Othello, the Moor of Venice",3,3,DESDEMONA,3,A man that languishes in your displeasure.
"The Tragedy of Othello, the Moor of Venice",3,3,OTHELLO,1,Who is't you mean?
"The Tragedy of Othello, the Moor of Venice",3,3,DESDEMONA,1,"Why, your lieutenant, Cassio. Good my lord,"
"The Tragedy of Othello, the Moor of Venice",3,3,DESDEMONA,2,"If I have any grace or power to move you,"
"The Tragedy of Othello, the Moor of Venice",3,3,DESDEMONA,3,His present reconciliation take;
"The Tragedy of Othello, the Moor of Venice",3,3,DESDEMONA,4,"For if he be not one that truly loves you,"
"The Tragedy of Othello, the Moor of Venice",3,3,DESDEMONA,5,"That errs in ignorance and not in cunning,"
"The Tragedy of Othello, the Moor of Venice",3,3,DESDEMONA,6,I have no judgment in an honest face:
"The Tragedy of Othello, the Moor of Venice",3,3,DESDEMONA,7,"I prithee, call him back."
"The Tragedy of Othello, the Moor of Venice",3,3,OTHELLO,1,Went he hence now?
"The Tragedy of Othello, the Moor of Venice",3,3,DESDEMONA,1,"Ay, sooth; so humbled"
"The Tragedy of Othello, the Moor of Venice",3,3,DESDEMONA,2,"That he hath left part of his grief with me,"
"The Tragedy of Othello, the Moor of Venice",3,3,DESDEMONA,3,"To suffer with him. Good love, call him back."
"The Tragedy of Othello, the Moor of Venice",3,3,OTHELLO,1,"Not now, sweet Desdemona; some other time."
"The Tragedy of Othello, the Moor of Venice",3,3,DESDEMONA,1,But shall't be shortly?
"The Tragedy of Othello, the Moor of Venice",3,3,OTHELLO,1,"The sooner, sweet, for you."
"The Tragedy of Othello, the Moor of Venice",3,3,DESDEMONA,1,Shall't be to-night at supper?
"The Tragedy of Othello, the Moor of Venice",3,3,OTHELLO,1,"No, not to-night."
"The Tragedy of Othello, the Moor of Venice",3,3,DESDEMONA,1,"To-morrow dinner, then?"
"The Tragedy of Othello, the Moor of Venice",3,3,OTHELLO,1,I shall not dine at home;
"The Tragedy of Othello, the Moor of Venice",3,3,OTHELLO,2,I meet the captains at the citadel.
"The Tragedy of Othello, the Moor of Venice",3,3,DESDEMONA,1,"Why, then, to-morrow night; or Tuesday morn;"
"The Tragedy of Othello, the Moor of Venice",3,3,DESDEMONA,2,"On Tuesday noon, or night; on Wednesday morn:"
"The Tragedy of Othello, the Moor of Venice",3,3,DESDEMONA,3,"I prithee, name the time, but let it not"
"The Tragedy of Othello, the Moor of Venice",3,3,DESDEMONA,4,"Exceed three days: in faith, he's penitent;"
"The Tragedy of Othello, the Moor of Venice",3,3,DESDEMONA,5,"And yet his trespass, in our common reason--"
"The Tragedy of Othello, the Moor of Venice",3,3,DESDEMONA,6,"Save that, they say, the wars must make examples"
"The Tragedy of Othello, the Moor of Venice",3,3,DESDEMONA,7,Out of their best--is not almost a fault
"The Tragedy of Othello, the Moor of Venice",3,3,DESDEMONA,8,To incur a private cheque. When shall he come?
"The Tragedy of Othello, the Moor of Venice",3,3,DESDEMONA,9,"Tell me, Othello: I wonder in my soul,"
"The Tragedy of Othello, the Moor of Venice",3,3,DESDEMONA,10,"What you would ask me, that I should deny,"
"The Tragedy of Othello, the Moor of Venice",3,3,DESDEMONA,11,"Or stand so mammering on. What! Michael Cassio,"
"The Tragedy of Othello, the Moor of Venice",3,3,DESDEMONA,12,"That came a-wooing with you, and so many a time,"
"The Tragedy of Othello, the Moor of Venice",3,3,DESDEMONA,13,"When I have spoke of you dispraisingly,"
"The Tragedy of Othello, the Moor of Venice",3,3,DESDEMONA,14,Hath ta'en your part; to have so much to do
"The Tragedy of Othello, the Moor of Venice",3,3,DESDEMONA,15,"To bring him in! Trust me, I could do much,--"
"The Tragedy of Othello, the Moor of Venice",3,3,OTHELLO,1,"Prithee, no more: let him come when he will;"
"The Tragedy of Othello, the Moor of Venice",3,3,OTHELLO,2,I will deny thee nothing.
"The Tragedy of Othello, the Moor of Venice",3,3,DESDEMONA,1,"Why, this is not a boon;"
"The Tragedy of Othello, the Moor of Venice",3,3,DESDEMONA,2,"'Tis as I should entreat you wear your gloves,"
"The Tragedy of Othello, the Moor of Venice",3,3,DESDEMONA,3,"Or feed on nourishing dishes, or keep you warm,"
"The Tragedy of Othello, the Moor of Venice",3,3,DESDEMONA,4,Or sue to you to do a peculiar profit
"The Tragedy of Othello, the Moor of Venice",3,3,DESDEMONA,5,"To your own person: nay, when I have a suit"
"The Tragedy of Othello, the Moor of Venice",3,3,DESDEMONA,6,"Wherein I mean to touch your love indeed,"
"The Tragedy of Othello, the Moor of Venice",3,3,DESDEMONA,7,It shall be full of poise and difficult weight
"The Tragedy of Othello, the Moor of Venice",3,3,DESDEMONA,8,And fearful to be granted.
"The Tragedy of Othello, the Moor of Venice",3,3,OTHELLO,1,I will deny thee nothing:
"The Tragedy of Othello, the Moor of Venice",3,3,OTHELLO,2,"Whereon, I do beseech thee, grant me this,"
"The Tragedy of Othello, the Moor of Venice",3,3,OTHELLO,3,To leave me but a little to myself.
"The Tragedy of Othello, the Moor of Venice",3,3,DESDEMONA,1,"Shall I deny you? no: farewell, my lord."
"The Tragedy of Othello, the Moor of Venice",3,3,OTHELLO,1,"Farewell, my Desdemona: I'll come to thee straight."
"The Tragedy of Othello, the Moor of Venice",3,3,DESDEMONA,1,"Emilia, come. Be as your fancies teach you;"
"The Tragedy of Othello, the Moor of Venice",3,3,DESDEMONA,2,"Whate'er you be, I am obedient."
"The Tragedy of Othello, the Moor of Venice",3,3,OTHELLO,1,"Excellent wretch! Perdition catch my soul,"
"The Tragedy of Othello, the Moor of Venice",3,3,OTHELLO,2,"But I do love thee! and when I love thee not,"
"The Tragedy of Othello, the Moor of Venice",3,3,OTHELLO,3,Chaos is come again.
"The Tragedy of Othello, the Moor of Venice",3,3,IAGO,1,My noble lord--
"The Tragedy of Othello, the Moor of Venice",3,3,OTHELLO,1,"What dost thou say, Iago?"
"The Tragedy of Othello, the Moor of Venice",3,3,IAGO,1,"Did Michael Cassio, when you woo'd my lady,"
"The Tragedy of Othello, the Moor of Venice",3,3,IAGO,2,Know of your love?
"The Tragedy of Othello, the Moor of Venice",3,3,OTHELLO,1,"He did, from first to last: why dost thou ask?"
"The Tragedy of Othello, the Moor of Venice",3,3,IAGO,1,But for a satisfaction of my thought;
"The Tragedy of Othello, the Moor of Venice",3,3,IAGO,2,No further harm.
"The Tragedy of Othello, the Moor of Venice",3,3,OTHELLO,1,"Why of thy thought, Iago?"
"The Tragedy of Othello, the Moor of Venice",3,3,IAGO,1,I did not think he had been acquainted with her.
"The Tragedy of Othello, the Moor of Venice",3,3,OTHELLO,1,"O, yes; and went between us very oft."
"The Tragedy of Othello, the Moor of Venice",3,3,IAGO,1,Indeed!
"The Tragedy of Othello, the Moor of Venice",3,3,OTHELLO,1,"Indeed! ay, indeed: discern'st thou aught in that?"
"The Tragedy of Othello, the Moor of Venice",3,3,OTHELLO,2,Is he not honest?
"The Tragedy of Othello, the Moor of Venice",3,3,IAGO,1,"Honest, my lord!"
"The Tragedy of Othello, the Moor of Venice",3,3,OTHELLO,1,"Honest! ay, honest."
"The Tragedy of Othello, the Moor of Venice",3,3,IAGO,1,"My lord, for aught I know."
"The Tragedy of Othello, the Moor of Venice",3,3,OTHELLO,1,What dost thou think?
"The Tragedy of Othello, the Moor of Venice",3,3,IAGO,1,"Think, my lord!"
"The Tragedy of Othello, the Moor of Venice",3,3,OTHELLO,1,"Think, my lord!"
"The Tragedy of Othello, the Moor of Venice",3,3,OTHELLO,2,"By heaven, he echoes me,"
"The Tragedy of Othello, the Moor of Venice",3,3,OTHELLO,3,As if there were some monster in his thought
"The Tragedy of Othello, the Moor of Venice",3,3,OTHELLO,4,Too hideous to be shown. Thou dost mean something:
"The Tragedy of Othello, the Moor of Venice",3,3,OTHELLO,5,"I heard thee say even now, thou likedst not that,"
"The Tragedy of Othello, the Moor of Venice",3,3,OTHELLO,6,When Cassio left my wife: what didst not like?
"The Tragedy of Othello, the Moor of Venice",3,3,OTHELLO,7,And when I told thee he was of my counsel
"The Tragedy of Othello, the Moor of Venice",3,3,OTHELLO,8,"In my whole course of wooing, thou criedst 'Indeed!'"
"The Tragedy of Othello, the Moor of Venice",3,3,OTHELLO,9,"And didst contract and purse thy brow together,"
"The Tragedy of Othello, the Moor of Venice",3,3,OTHELLO,10,As if thou then hadst shut up in thy brain
"The Tragedy of Othello, the Moor of Venice",3,3,OTHELLO,11,"Some horrible conceit: if thou dost love me,"
"The Tragedy of Othello, the Moor of Venice",3,3,OTHELLO,12,Show me thy thought.
"The Tragedy of Othello, the Moor of Venice",3,3,IAGO,1,"My lord, you know I love you."
"The Tragedy of Othello, the Moor of Venice",3,3,OTHELLO,1,I think thou dost;
"The Tragedy of Othello, the Moor of Venice",3,3,OTHELLO,2,"And, for I know thou'rt full of love and honesty,"
"The Tragedy of Othello, the Moor of Venice",3,3,OTHELLO,3,"And weigh'st thy words before thou givest them breath,"
"The Tragedy of Othello, the Moor of Venice",3,3,OTHELLO,4,Therefore these stops of thine fright me the more:
"The Tragedy of Othello, the Moor of Venice",3,3,OTHELLO,5,For such things in a false disloyal knave
"The Tragedy of Othello, the Moor of Venice",3,3,OTHELLO,6,"Are tricks of custom, but in a man that's just"
"The Tragedy of Othello, the Moor of Venice",3,3,OTHELLO,7,"They are close delations, working from the heart"
"The Tragedy of Othello, the Moor of Venice",3,3,OTHELLO,8,That passion cannot rule.
"The Tragedy of Othello, the Moor of Venice",3,3,IAGO,1,"For Michael Cassio,"
"The Tragedy of Othello, the Moor of Venice",3,3,IAGO,2,I dare be sworn I think that he is honest.
"The Tragedy of Othello, the Moor of Venice",3,3,OTHELLO,1,I think so too.
"The Tragedy of Othello, the Moor of Venice",3,3,IAGO,1,Men should be what they seem;
"The Tragedy of Othello, the Moor of Venice",3,3,IAGO,2,"Or those that be not, would they might seem none!"
"The Tragedy of Othello, the Moor of Venice",3,3,OTHELLO,1,"Certain, men should be what they seem."
"The Tragedy of Othello, the Moor of Venice",3,3,IAGO,1,"Why, then, I think Cassio's an honest man."
"The Tragedy of Othello, the Moor of Venice",3,3,OTHELLO,1,"Nay, yet there's more in this:"
"The Tragedy of Othello, the Moor of Venice",3,3,OTHELLO,2,"I prithee, speak to me as to thy thinkings,"
"The Tragedy of Othello, the Moor of Venice",3,3,OTHELLO,3,"As thou dost ruminate, and give thy worst of thoughts"
"The Tragedy of Othello, the Moor of Venice",3,3,OTHELLO,4,The worst of words.
"The Tragedy of Othello, the Moor of Venice",3,3,IAGO,1,"Good my lord, pardon me:"
"The Tragedy of Othello, the Moor of Venice",3,3,IAGO,2,"Though I am bound to every act of duty,"
"The Tragedy of Othello, the Moor of Venice",3,3,IAGO,3,I am not bound to that all slaves are free to.
"The Tragedy of Othello, the Moor of Venice",3,3,IAGO,4,"Utter my thoughts? Why, say they are vile and false;"
"The Tragedy of Othello, the Moor of Venice",3,3,IAGO,5,As where's that palace whereinto foul things
"The Tragedy of Othello, the Moor of Venice",3,3,IAGO,6,"Sometimes intrude not? who has a breast so pure,"
"The Tragedy of Othello, the Moor of Venice",3,3,IAGO,7,But some uncleanly apprehensions
"The Tragedy of Othello, the Moor of Venice",3,3,IAGO,8,Keep leets and law-days and in session sit
"The Tragedy of Othello, the Moor of Venice",3,3,IAGO,9,With meditations lawful?
"The Tragedy of Othello, the Moor of Venice",3,3,OTHELLO,1,"Thou dost conspire against thy friend, Iago,"
"The Tragedy of Othello, the Moor of Venice",3,3,OTHELLO,2,If thou but think'st him wrong'd and makest his ear
"The Tragedy of Othello, the Moor of Venice",3,3,OTHELLO,3,A stranger to thy thoughts.
"The Tragedy of Othello, the Moor of Venice",3,3,IAGO,1,I do beseech you--
"The Tragedy of Othello, the Moor of Venice",3,3,IAGO,2,"Though I perchance am vicious in my guess,"
"The Tragedy of Othello, the Moor of Venice",3,3,IAGO,3,"As, I confess, it is my nature's plague"
"The Tragedy of Othello, the Moor of Venice",3,3,IAGO,4,"To spy into abuses, and oft my jealousy"
"The Tragedy of Othello, the Moor of Venice",3,3,IAGO,5,"Shapes faults that are not--that your wisdom yet,"
"The Tragedy of Othello, the Moor of Venice",3,3,IAGO,6,"From one that so imperfectly conceits,"
"The Tragedy of Othello, the Moor of Venice",3,3,IAGO,7,"Would take no notice, nor build yourself a trouble"
"The Tragedy of Othello, the Moor of Venice",3,3,IAGO,8,Out of his scattering and unsure observance.
"The Tragedy of Othello, the Moor of Venice",3,3,IAGO,9,"It were not for your quiet nor your good,"
"The Tragedy of Othello, the Moor of Venice",3,3,IAGO,10,"Nor for my manhood, honesty, or wisdom,"
"The Tragedy of Othello, the Moor of Venice",3,3,IAGO,11,To let you know my thoughts.
"The Tragedy of Othello, the Moor of Venice",3,3,OTHELLO,1,What dost thou mean?
"The Tragedy of Othello, the Moor of Venice",3,3,IAGO,1,"Good name in man and woman, dear my lord,"
"The Tragedy of Othello, the Moor of Venice",3,3,IAGO,2,Is the immediate jewel of their souls:
"The Tragedy of Othello, the Moor of Venice",3,3,IAGO,3,"Who steals my purse steals trash; 'tis something, nothing;"
"The Tragedy of Othello, the Moor of Venice",3,3,IAGO,4,"'Twas mine, 'tis his, and has been slave to thousands:"
"The Tragedy of Othello, the Moor of Venice",3,3,IAGO,5,But he that filches from me my good name
"The Tragedy of Othello, the Moor of Venice",3,3,IAGO,6,Robs me of that which not enriches him
"The Tragedy of Othello, the Moor of Venice",3,3,IAGO,7,And makes me poor indeed.
"The Tragedy of Othello, the Moor of Venice",3,3,OTHELLO,1,"By heaven, I'll know thy thoughts."
"The Tragedy of Othello, the Moor of Venice",3,3,IAGO,1,"You cannot, if my heart were in your hand;"
"The Tragedy of Othello, the Moor of Venice",3,3,IAGO,2,"Nor shall not, whilst 'tis in my custody."
"The Tragedy of Othello, the Moor of Venice",3,3,OTHELLO,1,Ha!
"The Tragedy of Othello, the Moor of Venice",3,3,IAGO,1,"O, beware, my lord, of jealousy;"
"The Tragedy of Othello, the Moor of Venice",3,3,IAGO,2,It is the green-eyed monster which doth mock
"The Tragedy of Othello, the Moor of Venice",3,3,IAGO,3,The meat it feeds on; that cuckold lives in bliss
"The Tragedy of Othello, the Moor of Venice",3,3,IAGO,4,"Who, certain of his fate, loves not his wronger;"
"The Tragedy of Othello, the Moor of Venice",3,3,IAGO,5,"But, O, what damned minutes tells he o'er"
"The Tragedy of Othello, the Moor of Venice",3,3,IAGO,6,"Who dotes, yet doubts, suspects, yet strongly loves!"
"The Tragedy of Othello, the Moor of Venice",3,3,OTHELLO,1,O misery!
"The Tragedy of Othello, the Moor of Venice",3,3,IAGO,1,"Poor and content is rich and rich enough,"
"The Tragedy of Othello, the Moor of Venice",3,3,IAGO,2,But riches fineless is as poor as winter
"The Tragedy of Othello, the Moor of Venice",3,3,IAGO,3,To him that ever fears he shall be poor.
"The Tragedy of Othello, the Moor of Venice",3,3,IAGO,4,"Good heaven, the souls of all my tribe defend"
"The Tragedy of Othello, the Moor of Venice",3,3,IAGO,5,From jealousy!
"The Tragedy of Othello, the Moor of Venice",3,3,OTHELLO,1,"Why, why is this?"
"The Tragedy of Othello, the Moor of Venice",3,3,OTHELLO,2,"Think'st thou I'ld make a lie of jealousy,"
"The Tragedy of Othello, the Moor of Venice",3,3,OTHELLO,3,To follow still the changes of the moon
"The Tragedy of Othello, the Moor of Venice",3,3,OTHELLO,4,With fresh suspicions? No; to be once in doubt
"The Tragedy of Othello, the Moor of Venice",3,3,OTHELLO,5,"Is once to be resolved: exchange me for a goat,"
"The Tragedy of Othello, the Moor of Venice",3,3,OTHELLO,6,When I shall turn the business of my soul
"The Tragedy of Othello, the Moor of Venice",3,3,OTHELLO,7,"To such exsufflicate and blown surmises,"
"The Tragedy of Othello, the Moor of Venice",3,3,OTHELLO,8,Matching thy inference. 'Tis not to make me jealous
"The Tragedy of Othello, the Moor of Venice",3,3,OTHELLO,9,"To say my wife is fair, feeds well, loves company,"
"The Tragedy of Othello, the Moor of Venice",3,3,OTHELLO,10,"Is free of speech, sings, plays and dances well;"
"The Tragedy of Othello, the Moor of Venice",3,3,OTHELLO,11,"Where virtue is, these are more virtuous:"
"The Tragedy of Othello, the Moor of Venice",3,3,OTHELLO,12,Nor from mine own weak merits will I draw
"The Tragedy of Othello, the Moor of Venice",3,3,OTHELLO,13,The smallest fear or doubt of her revolt;
"The Tragedy of Othello, the Moor of Venice",3,3,OTHELLO,14,"For she had eyes, and chose me. No, Iago;"
"The Tragedy of Othello, the Moor of Venice",3,3,OTHELLO,15,"I'll see before I doubt; when I doubt, prove;"
"The Tragedy of Othello, the Moor of Venice",3,3,OTHELLO,16,"And on the proof, there is no more but this,--"
"The Tragedy of Othello, the Moor of Venice",3,3,OTHELLO,17,Away at once with love or jealousy!
"The Tragedy of Othello, the Moor of Venice",3,3,IAGO,1,I am glad of it; for now I shall have reason
"The Tragedy of Othello, the Moor of Venice",3,3,IAGO,2,To show the love and duty that I bear you
"The Tragedy of Othello, the Moor of Venice",3,3,IAGO,3,"With franker spirit: therefore, as I am bound,"
"The Tragedy of Othello, the Moor of Venice",3,3,IAGO,4,Receive it from me. I speak not yet of proof.
"The Tragedy of Othello, the Moor of Venice",3,3,IAGO,5,Look to your wife; observe her well with Cassio;
"The Tragedy of Othello, the Moor of Venice",3,3,IAGO,6,"Wear your eye thus, not jealous nor secure:"
"The Tragedy of Othello, the Moor of Venice",3,3,IAGO,7,"I would not have your free and noble nature,"
"The Tragedy of Othello, the Moor of Venice",3,3,IAGO,8,"Out of self-bounty, be abused; look to't:"
"The Tragedy of Othello, the Moor of Venice",3,3,IAGO,9,I know our country disposition well;
"The Tragedy of Othello, the Moor of Venice",3,3,IAGO,10,In Venice they do let heaven see the pranks
"The Tragedy of Othello, the Moor of Venice",3,3,IAGO,11,They dare not show their husbands; their best conscience
"The Tragedy of Othello, the Moor of Venice",3,3,IAGO,12,"Is not to leave't undone, but keep't unknown."
"The Tragedy of Othello, the Moor of Venice",3,3,OTHELLO,1,Dost thou say so?
"The Tragedy of Othello, the Moor of Venice",3,3,IAGO,1,"She did deceive her father, marrying you;"
"The Tragedy of Othello, the Moor of Venice",3,3,IAGO,2,"And when she seem'd to shake and fear your looks,"
"The Tragedy of Othello, the Moor of Venice",3,3,IAGO,3,She loved them most.
"The Tragedy of Othello, the Moor of Venice",3,3,OTHELLO,1,And so she did.
"The Tragedy of Othello, the Moor of Venice",3,3,IAGO,1,"Why, go to then;"
"The Tragedy of Othello, the Moor of Venice",3,3,IAGO,2,"She that, so young, could give out such a seeming,"
"The Tragedy of Othello, the Moor of Venice",3,3,IAGO,3,To seal her father's eyes up close as oak-
"The Tragedy of Othello, the Moor of Venice",3,3,IAGO,4,He thought 'twas witchcraft--but I am much to blame;
"The Tragedy of Othello, the Moor of Venice",3,3,IAGO,5,I humbly do beseech you of your pardon
"The Tragedy of Othello, the Moor of Venice",3,3,IAGO,6,For too much loving you.
"The Tragedy of Othello, the Moor of Venice",3,3,OTHELLO,1,I am bound to thee for ever.
"The Tragedy of Othello, the Moor of Venice",3,3,IAGO,1,I see this hath a little dash'd your spirits.
"The Tragedy of Othello, the Moor of Venice",3,3,OTHELLO,1,"Not a jot, not a jot."
"The Tragedy of Othello, the Moor of Venice",3,3,IAGO,1,"I' faith, I fear it has."
"The Tragedy of Othello, the Moor of Venice",3,3,IAGO,2,I hope you will consider what is spoke
"The Tragedy of Othello, the Moor of Venice",3,3,IAGO,3,Comes from my love. But I do see you're moved:
"The Tragedy of Othello, the Moor of Venice",3,3,IAGO,4,I am to pray you not to strain my speech
"The Tragedy of Othello, the Moor of Venice",3,3,IAGO,5,To grosser issues nor to larger reach
"The Tragedy of Othello, the Moor of Venice",3,3,IAGO,6,Than to suspicion.
"The Tragedy of Othello, the Moor of Venice",3,3,OTHELLO,1,I will not.
"The Tragedy of Othello, the Moor of Venice",3,3,IAGO,1,"Should you do so, my lord,"
"The Tragedy of Othello, the Moor of Venice",3,3,IAGO,2,My speech should fall into such vile success
"The Tragedy of Othello, the Moor of Venice",3,3,IAGO,3,As my thoughts aim not at. Cassio's my worthy friend--
"The Tragedy of Othello, the Moor of Venice",3,3,IAGO,4,"My lord, I see you're moved."
"The Tragedy of Othello, the Moor of Venice",3,3,OTHELLO,1,"No, not much moved:"
"The Tragedy of Othello, the Moor of Venice",3,3,OTHELLO,2,I do not think but Desdemona's honest.
"The Tragedy of Othello, the Moor of Venice",3,3,IAGO,1,Long live she so! and long live you to think so!
"The Tragedy of Othello, the Moor of Venice",3,3,OTHELLO,1,"And yet, how nature erring from itself,--"
"The Tragedy of Othello, the Moor of Venice",3,3,IAGO,1,"Ay, there's the point: as--to be bold with you--"
"The Tragedy of Othello, the Moor of Venice",3,3,IAGO,2,Not to affect many proposed matches
"The Tragedy of Othello, the Moor of Venice",3,3,IAGO,3,"Of her own clime, complexion, and degree,"
"The Tragedy of Othello, the Moor of Venice",3,3,IAGO,4,Whereto we see in all things nature tends--
"The Tragedy of Othello, the Moor of Venice",3,3,IAGO,5,"Foh! one may smell in such a will most rank,"
"The Tragedy of Othello, the Moor of Venice",3,3,IAGO,6,Foul disproportion thoughts unnatural.
"The Tragedy of Othello, the Moor of Venice",3,3,IAGO,7,But pardon me; I do not in position
"The Tragedy of Othello, the Moor of Venice",3,3,IAGO,8,Distinctly speak of her; though I may fear
"The Tragedy of Othello, the Moor of Venice",3,3,IAGO,9,"Her will, recoiling to her better judgment,"
"The Tragedy of Othello, the Moor of Venice",3,3,IAGO,10,May fall to match you with her country forms
"The Tragedy of Othello, the Moor of Venice",3,3,IAGO,11,And happily repent.
"The Tragedy of Othello, the Moor of Venice",3,3,OTHELLO,1,"Farewell, farewell:"
"The Tragedy of Othello, the Moor of Venice",3,3,OTHELLO,2,"If more thou dost perceive, let me know more;"
"The Tragedy of Othello, the Moor of Venice",3,3,OTHELLO,3,"Set on thy wife to observe: leave me, Iago:"
"The Tragedy of Othello, the Moor of Venice",3,3,OTHELLO,1,Why did I marry? This honest creature doubtless
"The Tragedy of Othello, the Moor of Venice",3,3,OTHELLO,2,"Sees and knows more, much more, than he unfolds."
"The Tragedy of Othello, the Moor of Venice",3,3,IAGO,1,your honour
"The Tragedy of Othello, the Moor of Venice",3,3,IAGO,2,To scan this thing no further; leave it to time:
"The Tragedy of Othello, the Moor of Venice",3,3,IAGO,3,"Though it be fit that Cassio have his place,"
"The Tragedy of Othello, the Moor of Venice",3,3,IAGO,4,"For sure, he fills it up with great ability,"
"The Tragedy of Othello, the Moor of Venice",3,3,IAGO,5,"Yet, if you please to hold him off awhile,"
"The Tragedy of Othello, the Moor of Venice",3,3,IAGO,6,You shall by that perceive him and his means:
"The Tragedy of Othello, the Moor of Venice",3,3,IAGO,7,"Note, if your lady strain his entertainment"
"The Tragedy of Othello, the Moor of Venice",3,3,IAGO,8,With any strong or vehement importunity;
"The Tragedy of Othello, the Moor of Venice",3,3,IAGO,9,"Much will be seen in that. In the mean time,"
"The Tragedy of Othello, the Moor of Venice",3,3,IAGO,10,Let me be thought too busy in my fears--
"The Tragedy of Othello, the Moor of Venice",3,3,IAGO,11,As worthy cause I have to fear I am--
"The Tragedy of Othello, the Moor of Venice",3,3,IAGO,12,"And hold her free, I do beseech your honour."
"The Tragedy of Othello, the Moor of Venice",3,3,OTHELLO,1,Fear not my government.
"The Tragedy of Othello, the Moor of Venice",3,3,IAGO,1,I once more take my leave.
"The Tragedy of Othello, the Moor of Venice",3,3,OTHELLO,1,"This fellow's of exceeding honesty,"
"The Tragedy of Othello, the Moor of Venice",3,3,OTHELLO,2,"And knows all qualities, with a learned spirit,"
"The Tragedy of Othello, the Moor of Venice",3,3,OTHELLO,3,"Of human dealings. If I do prove her haggard,"
"The Tragedy of Othello, the Moor of Venice",3,3,OTHELLO,4,"Though that her jesses were my dear heartstrings,"
"The Tragedy of Othello, the Moor of Venice",3,3,OTHELLO,5,"I'ld whistle her off and let her down the wind,"
"The Tragedy of Othello, the Moor of Venice",3,3,OTHELLO,6,"To pray at fortune. Haply, for I am black"
"The Tragedy of Othello, the Moor of Venice",3,3,OTHELLO,7,And have not those soft parts of conversation
"The Tragedy of Othello, the Moor of Venice",3,3,OTHELLO,8,"That chamberers have, or for I am declined"
"The Tragedy of Othello, the Moor of Venice",3,3,OTHELLO,9,"Into the vale of years,--yet that's not much--"
"The Tragedy of Othello, the Moor of Venice",3,3,OTHELLO,10,She's gone. I am abused; and my relief
"The Tragedy of Othello, the Moor of Venice",3,3,OTHELLO,11,"Must be to loathe her. O curse of marriage,"
"The Tragedy of Othello, the Moor of Venice",3,3,OTHELLO,12,"That we can call these delicate creatures ours,"
"The Tragedy of Othello, the Moor of Venice",3,3,OTHELLO,13,"And not their appetites! I had rather be a toad,"
"The Tragedy of Othello, the Moor of Venice",3,3,OTHELLO,14,"And live upon the vapour of a dungeon,"
"The Tragedy of Othello, the Moor of Venice",3,3,OTHELLO,15,Than keep a corner in the thing I love
"The Tragedy of Othello, the Moor of Venice",3,3,OTHELLO,16,"For others' uses. Yet, 'tis the plague of great ones;"
"The Tragedy of Othello, the Moor of Venice",3,3,OTHELLO,17,Prerogatived are they less than the base;
"The Tragedy of Othello, the Moor of Venice",3,3,OTHELLO,18,"'Tis destiny unshunnable, like death:"
"The Tragedy of Othello, the Moor of Venice",3,3,OTHELLO,19,Even then this forked plague is fated to us
"The Tragedy of Othello, the Moor of Venice",3,3,OTHELLO,20,When we do quicken. Desdemona comes:
"The Tragedy of Othello, the Moor of Venice",3,3,OTHELLO,21,"If she be false, O, then heaven mocks itself!"
"The Tragedy of Othello, the Moor of Venice",3,3,OTHELLO,22,I'll not believe't.
"The Tragedy of Othello, the Moor of Venice",3,3,DESDEMONA,1,"How now, my dear Othello!"
"The Tragedy of Othello, the Moor of Venice",3,3,DESDEMONA,2,"Your dinner, and the generous islanders"
"The Tragedy of Othello, the Moor of Venice",3,3,DESDEMONA,3,"By you invited, do attend your presence."
"The Tragedy of Othello, the Moor of Venice",3,3,OTHELLO,1,I am to blame.
"The Tragedy of Othello, the Moor of Venice",3,3,DESDEMONA,1,Why do you speak so faintly?
"The Tragedy of Othello, the Moor of Venice",3,3,DESDEMONA,2,Are you not well?
"The Tragedy of Othello, the Moor of Venice",3,3,OTHELLO,1,I have a pain upon my forehead here.
"The Tragedy of Othello, the Moor of Venice",3,3,DESDEMONA,1,"'Faith, that's with watching; 'twill away again:"
"The Tragedy of Othello, the Moor of Venice",3,3,DESDEMONA,2,"Let me but bind it hard, within this hour"
"The Tragedy of Othello, the Moor of Venice",3,3,DESDEMONA,3,It will be well.
"The Tragedy of Othello, the Moor of Venice",3,3,OTHELLO,1,Your napkin is too little:
"The Tragedy of Othello, the Moor of Venice",3,3,OTHELLO,2,"Let it alone. Come, I'll go in with you."
"The Tragedy of Othello, the Moor of Venice",3,3,DESDEMONA,1,I am very sorry that you are not well.
"The Tragedy of Othello, the Moor of Venice",3,3,EMILIA,1,I am glad I have found this napkin:
"The Tragedy of Othello, the Moor of Venice",3,3,EMILIA,2,This was her first remembrance from the Moor:
"The Tragedy of Othello, the Moor of Venice",3,3,EMILIA,3,My wayward husband hath a hundred times
"The Tragedy of Othello, the Moor of Venice",3,3,EMILIA,4,"Woo'd me to steal it; but she so loves the token,"
"The Tragedy of Othello, the Moor of Venice",3,3,EMILIA,5,"For he conjured her she should ever keep it,"
