Play,Act,Scene,Character,Line Number,Text
A Midsummer Night's Dream,2,2,HERMIA,1,"Nay, good Lysander; for my sake, my dear,"
A Midsummer Night's Dream,2,2,HERMIA,2,"Lie further off yet, do not lie so near."
A Midsummer Night's Dream,2,2,LYSANDER,1,"O, take the sense, sweet, of my innocence!"
A Midsummer Night's Dream,2,2,LYSANDER,2,Love takes the meaning in love's conference.
A Midsummer Night's Dream,2,2,LYSANDER,3,"I mean, that my heart unto yours is knit"
A Midsummer Night's Dream,2,2,LYSANDER,4,So that but one heart we can make of it;
A Midsummer Night's Dream,2,2,LYSANDER,5,Two bosoms interchained with an oath;
A Midsummer Night's Dream,2,2,LYSANDER,6,So then two bosoms and a single troth.
A Midsummer Night's Dream,2,2,LYSANDER,7,Then by your side no bed-room me deny;
A Midsummer Night's Dream,2,2,LYSANDER,8,"For lying so, Hermia, I do not lie."
A Midsummer Night's Dream,2,2,HERMIA,1,Lysander riddles very prettily:
A Midsummer Night's Dream,2,2,HERMIA,2,"Now much beshrew my manners and my pride,"
A Midsummer Night's Dream,2,2,HERMIA,3,If Hermia meant to say Lysander lied.
A Midsummer Night's Dream,2,2,HERMIA,4,"But, gentle friend, for love and courtesy"
A Midsummer Night's Dream,2,2,HERMIA,5,"Lie further off; in human modesty,"
A Midsummer Night's Dream,2,2,HERMIA,6,Such separation as may well be said
A Midsummer Night's Dream,2,2,HERMIA,7,"Becomes a virtuous bachelor and a maid,"
A Midsummer Night's Dream,2,2,HERMIA,8,"So far be distant; and, good night, sweet friend:"
A Midsummer Night's Dream,2,2,HERMIA,9,Thy love ne'er alter till thy sweet life end!
A Midsummer Night's Dream,2,2,LYSANDER,1,"Amen, amen, to that fair prayer, say I;"
A Midsummer Night's Dream,2,2,LYSANDER,2,And then end life when I end loyalty!
A Midsummer Night's Dream,2,2,LYSANDER,3,Here is my bed: sleep give thee all his rest!
A Midsummer Night's Dream,2,2,HERMIA,1,With half that wish the wisher's eyes be press'd!
A Midsummer Night's Dream,2,2,PUCK,1,Through the forest have I gone.
A Midsummer Night's Dream,2,2,PUCK,2,"But Athenian found I none,"
A Midsummer Night's Dream,2,2,PUCK,3,On whose eyes I might approve
A Midsummer Night's Dream,2,2,PUCK,4,This flower's force in stirring love.
A Midsummer Night's Dream,2,2,PUCK,5,Night and silence.--Who is here?
A Midsummer Night's Dream,2,2,PUCK,6,Weeds of Athens he doth wear:
A Midsummer Night's Dream,2,2,PUCK,7,"This is he, my master said,"
A Midsummer Night's Dream,2,2,PUCK,8,Despised the Athenian maid;
A Midsummer Night's Dream,2,2,PUCK,9,"And here the maiden, sleeping sound,"
A Midsummer Night's Dream,2,2,PUCK,10,On the dank and dirty ground.
A Midsummer Night's Dream,2,2,PUCK,11,Pretty soul! she durst not lie
A Midsummer Night's Dream,2,2,PUCK,12,"Near this lack-love, this kill-courtesy."
A Midsummer Night's Dream,2,2,PUCK,13,"Churl, upon thy eyes I throw"
A Midsummer Night's Dream,2,2,PUCK,14,All the power this charm doth owe.
A Midsummer Night's Dream,2,2,PUCK,15,"When thou wakest, let love forbid"
A Midsummer Night's Dream,2,2,PUCK,16,Sleep his seat on thy eyelid:
A Midsummer Night's Dream,2,2,PUCK,17,So awake when I am gone;
A Midsummer Night's Dream,2,2,PUCK,18,For I must now to Oberon.
A Midsummer Night's Dream,2,2,HELENA,1,"Stay, though thou kill me, sweet Demetrius."
A Midsummer Night's Dream,2,2,DEMETRIUS,1,"I charge thee, hence, and do not haunt me thus."
A Midsummer Night's Dream,2,2,HELENA,1,"O, wilt thou darkling leave me? do not so."
A Midsummer Night's Dream,2,2,DEMETRIUS,1,"Stay, on thy peril: I alone will go."
A Midsummer Night's Dream,2,2,HELENA,1,"O, I am out of breath in this fond chase!"
A Midsummer Night's Dream,2,2,HELENA,2,"The more my prayer, the lesser is my grace."
A Midsummer Night's Dream,2,2,HELENA,3,"Happy is Hermia, wheresoe'er she lies;"
A Midsummer Night's Dream,2,2,HELENA,4,For she hath blessed and attractive eyes.
A Midsummer Night's Dream,2,2,HELENA,5,How came her eyes so bright? Not with salt tears:
A Midsummer Night's Dream,2,2,HELENA,6,"If so, my eyes are oftener wash'd than hers."
A Midsummer Night's Dream,2,2,HELENA,7,"No, no, I am as ugly as a bear;"
A Midsummer Night's Dream,2,2,HELENA,8,For beasts that meet me run away for fear:
A Midsummer Night's Dream,2,2,HELENA,9,Therefore no marvel though Demetrius
A Midsummer Night's Dream,2,2,HELENA,10,"Do, as a monster fly my presence thus."
A Midsummer Night's Dream,2,2,HELENA,11,What wicked and dissembling glass of mine
A Midsummer Night's Dream,2,2,HELENA,12,Made me compare with Hermia's sphery eyne?
A Midsummer Night's Dream,2,2,HELENA,13,But who is here? Lysander! on the ground!
A Midsummer Night's Dream,2,2,HELENA,14,"Dead? or asleep? I see no blood, no wound."
A Midsummer Night's Dream,2,2,HELENA,15,"Lysander if you live, good sir, awake."
A Midsummer Night's Dream,2,2,LYSANDER,1,"Transparent Helena! Nature shows art,"
A Midsummer Night's Dream,2,2,LYSANDER,2,That through thy bosom makes me see thy heart.
A Midsummer Night's Dream,2,2,LYSANDER,3,"Where is Demetrius? O, how fit a word"
A Midsummer Night's Dream,2,2,LYSANDER,4,Is that vile name to perish on my sword!
A Midsummer Night's Dream,2,2,HELENA,1,"Do not say so, Lysander; say not so"
A Midsummer Night's Dream,2,2,HELENA,2,"What though he love your Hermia? Lord, what though?"
A Midsummer Night's Dream,2,2,HELENA,3,Yet Hermia still loves you: then be content.
A Midsummer Night's Dream,2,2,LYSANDER,1,Content with Hermia! No; I do repent
A Midsummer Night's Dream,2,2,LYSANDER,2,The tedious minutes I with her have spent.
A Midsummer Night's Dream,2,2,LYSANDER,3,Not Hermia but Helena I love:
A Midsummer Night's Dream,2,2,LYSANDER,4,Who will not change a raven for a dove?
A Midsummer Night's Dream,2,2,LYSANDER,5,The will of man is by his reason sway'd;
A Midsummer Night's Dream,2,2,LYSANDER,6,And reason says you are the worthier maid.
A Midsummer Night's Dream,2,2,LYSANDER,7,Things growing are not ripe until their season
A Midsummer Night's Dream,2,2,LYSANDER,8,"So I, being young, till now ripe not to reason;"
A Midsummer Night's Dream,2,2,LYSANDER,9,"And touching now the point of human skill,"
A Midsummer Night's Dream,2,2,LYSANDER,10,Reason becomes the marshal to my will
A Midsummer Night's Dream,2,2,LYSANDER,11,"And leads me to your eyes, where I o'erlook"
A Midsummer Night's Dream,2,2,LYSANDER,12,Love's stories written in love's richest book.
A Midsummer Night's Dream,2,2,HELENA,1,Wherefore was I to this keen mockery born?
A Midsummer Night's Dream,2,2,HELENA,2,When at your hands did I deserve this scorn?
A Midsummer Night's Dream,2,2,HELENA,3,"Is't not enough, is't not enough, young man,"
A Midsummer Night's Dream,2,2,HELENA,4,"That I did never, no, nor never can,"
A Midsummer Night's Dream,2,2,HELENA,5,"Deserve a sweet look from Demetrius' eye,"
A Midsummer Night's Dream,2,2,HELENA,6,But you must flout my insufficiency?
A Midsummer Night's Dream,2,2,HELENA,7,"Good troth, you do me wrong, good sooth, you do,"
A Midsummer Night's Dream,2,2,HELENA,8,In such disdainful manner me to woo.
A Midsummer Night's Dream,2,2,HELENA,9,But fare you well: perforce I must confess
A Midsummer Night's Dream,2,2,HELENA,10,I thought you lord of more true gentleness.
A Midsummer Night's Dream,2,2,HELENA,11,"O, that a lady, of one man refused."
A Midsummer Night's Dream,2,2,HELENA,12,Should of another therefore be abused!
A Midsummer Night's Dream,2,2,LYSANDER,1,"She sees not Hermia. Hermia, sleep thou there:"
A Midsummer Night's Dream,2,2,LYSANDER,2,And never mayst thou come Lysander near!
A Midsummer Night's Dream,2,2,LYSANDER,3,For as a surfeit of the sweetest things
A Midsummer Night's Dream,2,2,LYSANDER,4,"The deepest loathing to the stomach brings,"
A Midsummer Night's Dream,2,2,LYSANDER,5,Or as tie heresies that men do leave
A Midsummer Night's Dream,2,2,LYSANDER,6,"Are hated most of those they did deceive,"
A Midsummer Night's Dream,2,2,LYSANDER,7,"So thou, my surfeit and my heresy,"
A Midsummer Night's Dream,2,2,LYSANDER,8,"Of all be hated, but the most of me!"
A Midsummer Night's Dream,2,2,LYSANDER,9,"And, all my powers, address your love and might"
A Midsummer Night's Dream,2,2,LYSANDER,10,To honour Helen and to be her knight!
A Midsummer Night's Dream,2,2,HERMIA,1,To pluck this crawling serpent from my breast!
A Midsummer Night's Dream,2,2,HERMIA,2,"Ay me, for pity! what a dream was here!"
A Midsummer Night's Dream,2,2,HERMIA,3,"Lysander, look how I do quake with fear:"
A Midsummer Night's Dream,2,2,HERMIA,4,"Methought a serpent eat my heart away,"
A Midsummer Night's Dream,2,2,HERMIA,5,And you sat smiling at his cruel pray.
A Midsummer Night's Dream,2,2,HERMIA,6,"Lysander! what, removed? Lysander! lord!"
A Midsummer Night's Dream,2,2,HERMIA,7,"What, out of hearing? gone? no sound, no word?"
A Midsummer Night's Dream,2,2,HERMIA,8,"Alack, where are you speak, an if you hear;"
A Midsummer Night's Dream,2,2,HERMIA,9,"Speak, of all loves! I swoon almost with fear."
A Midsummer Night's Dream,2,2,HERMIA,10,No? then I well perceive you all not nigh
A Midsummer Night's Dream,2,2,HERMIA,11,Either death or you I'll find immediately.
A Midsummer Night's Dream,3,1,BOTTOM,1,Are we all met?
A Midsummer Night's Dream,3,1,QUINCE,1,"Pat, pat; and here's a marvellous convenient place"
A Midsummer Night's Dream,3,1,QUINCE,2,for our rehearsal. This green plot shall be our
A Midsummer Night's Dream,3,1,QUINCE,3,"stage, this hawthorn-brake our tiring-house; and we"
A Midsummer Night's Dream,3,1,QUINCE,4,will do it in action as we will do it before the duke.
A Midsummer Night's Dream,3,1,BOTTOM,1,"Peter Quince,--"
A Midsummer Night's Dream,3,1,QUINCE,1,"What sayest thou, bully Bottom?"
A Midsummer Night's Dream,3,1,BOTTOM,1,There are things in this comedy of Pyramus and
A Midsummer Night's Dream,3,1,BOTTOM,2,"Thisby that will never please. First, Pyramus must"
A Midsummer Night's Dream,3,1,BOTTOM,3,draw a sword to kill himself; which the ladies
A Midsummer Night's Dream,3,1,BOTTOM,4,cannot abide. How answer you that?
A Midsummer Night's Dream,3,1,SNOUT,1,"By'r lakin, a parlous fear."
A Midsummer Night's Dream,3,1,STARVELING,1,"I believe we must leave the killing out, when all is done."
A Midsummer Night's Dream,3,1,BOTTOM,1,Not a whit: I have a device to make all well.
A Midsummer Night's Dream,3,1,BOTTOM,2,Write me a prologue; and let the prologue seem to
A Midsummer Night's Dream,3,1,BOTTOM,3,"say, we will do no harm with our swords, and that"
A Midsummer Night's Dream,3,1,BOTTOM,4,"Pyramus is not killed indeed; and, for the more"
A Midsummer Night's Dream,3,1,BOTTOM,5,"better assurance, tell them that I, Pyramus, am not"
A Midsummer Night's Dream,3,1,BOTTOM,6,"Pyramus, but Bottom the weaver: this will put them"
A Midsummer Night's Dream,3,1,BOTTOM,7,out of fear.
A Midsummer Night's Dream,3,1,QUINCE,1,"Well, we will have such a prologue; and it shall be"
A Midsummer Night's Dream,3,1,QUINCE,2,written in eight and six.
A Midsummer Night's Dream,3,1,BOTTOM,1,"No, make it two more; let it be written in eight and eight."
A Midsummer Night's Dream,3,1,SNOUT,1,Will not the ladies be afeard of the lion?
A Midsummer Night's Dream,3,1,STARVELING,1,"I fear it, I promise you."
A Midsummer Night's Dream,3,1,BOTTOM,1,"Masters, you ought to consider with yourselves: to"
A Midsummer Night's Dream,3,1,BOTTOM,2,"bring in--God shield us!--a lion among ladies, is a"
A Midsummer Night's Dream,3,1,BOTTOM,3,most dreadful thing; for there is not a more fearful
A Midsummer Night's Dream,3,1,BOTTOM,4,wild-fowl than your lion living; and we ought to
A Midsummer Night's Dream,3,1,BOTTOM,5,look to 't.
A Midsummer Night's Dream,3,1,SNOUT,1,Therefore another prologue must tell he is not a lion.
A Midsummer Night's Dream,3,1,BOTTOM,1,"Nay, you must name his name, and half his face must"
A Midsummer Night's Dream,3,1,BOTTOM,2,be seen through the lion's neck: and he himself
A Midsummer Night's Dream,3,1,BOTTOM,3,"must speak through, saying thus, or to the same"
A Midsummer Night's Dream,3,1,BOTTOM,4,"defect,--'Ladies,'--or 'Fair-ladies--I would wish"
A Midsummer Night's Dream,3,1,BOTTOM,5,"You,'--or 'I would request you,'--or 'I would"
A Midsummer Night's Dream,3,1,BOTTOM,6,"entreat you,--not to fear, not to tremble: my life"
A Midsummer Night's Dream,3,1,BOTTOM,7,"for yours. If you think I come hither as a lion, it"
A Midsummer Night's Dream,3,1,BOTTOM,8,were pity of my life: no I am no such thing; I am a
A Midsummer Night's Dream,3,1,BOTTOM,9,man as other men are;' and there indeed let him name
A Midsummer Night's Dream,3,1,BOTTOM,10,"his name, and tell them plainly he is Snug the joiner."
A Midsummer Night's Dream,3,1,QUINCE,1,Well it shall be so. But there is two hard things;
A Midsummer Night's Dream,3,1,QUINCE,2,"that is, to bring the moonlight into a chamber; for,"
A Midsummer Night's Dream,3,1,QUINCE,3,"you know, Pyramus and Thisby meet by moonlight."
A Midsummer Night's Dream,3,1,SNOUT,1,Doth the moon shine that night we play our play?
A Midsummer Night's Dream,3,1,BOTTOM,1,"A calendar, a calendar! look in the almanac; find"
A Midsummer Night's Dream,3,1,BOTTOM,2,"out moonshine, find out moonshine."
A Midsummer Night's Dream,3,1,QUINCE,1,"Yes, it doth shine that night."
A Midsummer Night's Dream,3,1,BOTTOM,1,"Why, then may you leave a casement of the great"
A Midsummer Night's Dream,3,1,BOTTOM,2,"chamber window, where we play, open, and the moon"
A Midsummer Night's Dream,3,1,BOTTOM,3,may shine in at the casement.
A Midsummer Night's Dream,3,1,QUINCE,1,Ay; or else one must come in with a bush of thorns
A Midsummer Night's Dream,3,1,QUINCE,2,"and a lanthorn, and say he comes to disfigure, or to"
A Midsummer Night's Dream,3,1,QUINCE,3,"present, the person of Moonshine. Then, there is"
A Midsummer Night's Dream,3,1,QUINCE,4,another thing: we must have a wall in the great
A Midsummer Night's Dream,3,1,QUINCE,5,"chamber; for Pyramus and Thisby says the story, did"
A Midsummer Night's Dream,3,1,QUINCE,6,talk through the chink of a wall.
A Midsummer Night's Dream,3,1,SNOUT,1,"You can never bring in a wall. What say you, Bottom?"
A Midsummer Night's Dream,3,1,BOTTOM,1,Some man or other must present Wall: and let him
A Midsummer Night's Dream,3,1,BOTTOM,2,"have some plaster, or some loam, or some rough-cast"
A Midsummer Night's Dream,3,1,BOTTOM,3,"about him, to signify wall; and let him hold his"
A Midsummer Night's Dream,3,1,BOTTOM,4,"fingers thus, and through that cranny shall Pyramus"
A Midsummer Night's Dream,3,1,BOTTOM,5,and Thisby whisper.
A Midsummer Night's Dream,3,1,QUINCE,1,"If that may be, then all is well. Come, sit down,"
A Midsummer Night's Dream,3,1,QUINCE,2,"every mother's son, and rehearse your parts."
A Midsummer Night's Dream,3,1,QUINCE,3,"Pyramus, you begin: when you have spoken your"
A Midsummer Night's Dream,3,1,QUINCE,4,"speech, enter into that brake: and so every one"
A Midsummer Night's Dream,3,1,QUINCE,5,according to his cue.
A Midsummer Night's Dream,3,1,PUCK,1,"What hempen home-spuns have we swaggering here,"
A Midsummer Night's Dream,3,1,PUCK,2,So near the cradle of the fairy queen?
A Midsummer Night's Dream,3,1,PUCK,3,"What, a play toward! I'll be an auditor;"
A Midsummer Night's Dream,3,1,PUCK,4,"An actor too, perhaps, if I see cause."
A Midsummer Night's Dream,3,1,QUINCE,1,"Speak, Pyramus. Thisby, stand forth."
A Midsummer Night's Dream,3,1,BOTTOM,1,"Thisby, the flowers of odious savours sweet,--"
A Midsummer Night's Dream,3,1,QUINCE,1,"Odours, odours."
A Midsummer Night's Dream,3,1,BOTTOM,1,--odours savours sweet:
A Midsummer Night's Dream,3,1,BOTTOM,2,"So hath thy breath, my dearest Thisby dear."
A Midsummer Night's Dream,3,1,BOTTOM,3,"But hark, a voice! stay thou but here awhile,"
A Midsummer Night's Dream,3,1,BOTTOM,4,And by and by I will to thee appear.
A Midsummer Night's Dream,3,1,PUCK,1,A stranger Pyramus than e'er played here.
A Midsummer Night's Dream,3,1,FLUTE,1,Must I speak now?
A Midsummer Night's Dream,3,1,QUINCE,1,"Ay, marry, must you; for you must understand he goes"
A Midsummer Night's Dream,3,1,QUINCE,2,"but to see a noise that he heard, and is to come again."
A Midsummer Night's Dream,3,1,FLUTE,1,"Most radiant Pyramus, most lily-white of hue,"
A Midsummer Night's Dream,3,1,FLUTE,2,"Of colour like the red rose on triumphant brier,"
A Midsummer Night's Dream,3,1,FLUTE,3,"Most brisky juvenal and eke most lovely Jew,"
A Midsummer Night's Dream,3,1,FLUTE,4,"As true as truest horse that yet would never tire,"
A Midsummer Night's Dream,3,1,FLUTE,5,"I'll meet thee, Pyramus, at Ninny's tomb."
A Midsummer Night's Dream,3,1,QUINCE,1,"'Ninus' tomb,' man: why, you must not speak that"
A Midsummer Night's Dream,3,1,QUINCE,2,yet; that you answer to Pyramus: you speak all your
A Midsummer Night's Dream,3,1,QUINCE,3,"part at once, cues and all Pyramus enter: your cue"
A Midsummer Night's Dream,3,1,QUINCE,4,"is past; it is, 'never tire.'"
A Midsummer Night's Dream,3,1,FLUTE,1,"O,--As true as truest horse, that yet would"
A Midsummer Night's Dream,3,1,FLUTE,2,never tire.
A Midsummer Night's Dream,3,1,BOTTOM,1,"If I were fair, Thisby, I were only thine."
A Midsummer Night's Dream,3,1,QUINCE,1,"O monstrous! O strange! we are haunted. Pray,"
A Midsummer Night's Dream,3,1,QUINCE,2,"masters! fly, masters! Help!"
A Midsummer Night's Dream,3,1,PUCK,1,"I'll follow you, I'll lead you about a round,"
A Midsummer Night's Dream,3,1,PUCK,2,"Through bog, through bush, through brake, through brier:"
A Midsummer Night's Dream,3,1,PUCK,3,"Sometime a horse I'll be, sometime a hound,"
A Midsummer Night's Dream,3,1,PUCK,4,"A hog, a headless bear, sometime a fire;"
A Midsummer Night's Dream,3,1,PUCK,5,"And neigh, and bark, and grunt, and roar, and burn,"
A Midsummer Night's Dream,3,1,PUCK,6,"Like horse, hound, hog, bear, fire, at every turn."
A Midsummer Night's Dream,3,1,BOTTOM,1,Why do they run away? this is a knavery of them to
A Midsummer Night's Dream,3,1,BOTTOM,2,make me afeard.
A Midsummer Night's Dream,3,1,SNOUT,1,"O Bottom, thou art changed! what do I see on thee?"
A Midsummer Night's Dream,3,1,BOTTOM,1,"What do you see? you see an asshead of your own, do"
A Midsummer Night's Dream,3,1,BOTTOM,2,you?
A Midsummer Night's Dream,3,1,QUINCE,1,"Bless thee, Bottom! bless thee! thou art"
A Midsummer Night's Dream,3,1,QUINCE,2,translated.
A Midsummer Night's Dream,3,1,BOTTOM,1,I see their knavery: this is to make an ass of me;
A Midsummer Night's Dream,3,1,BOTTOM,2,"to fright me, if they could. But I will not stir"
A Midsummer Night's Dream,3,1,BOTTOM,3,"from this place, do what they can: I will walk up"
A Midsummer Night's Dream,3,1,BOTTOM,4,"and down here, and I will sing, that they shall hear"
A Midsummer Night's Dream,3,1,BOTTOM,5,I am not afraid.
A Midsummer Night's Dream,3,1,BOTTOM,6,"The ousel cock so black of hue,"
A Midsummer Night's Dream,3,1,BOTTOM,7,"With orange-tawny bill,"
A Midsummer Night's Dream,3,1,BOTTOM,8,"The throstle with his note so true,"
A Midsummer Night's Dream,3,1,BOTTOM,9,"The wren with little quill,--"
A Midsummer Night's Dream,3,1,BOTTOM,1,"The finch, the sparrow and the lark,"
A Midsummer Night's Dream,3,1,BOTTOM,2,"The plain-song cuckoo gray,"
A Midsummer Night's Dream,3,1,BOTTOM,3,"Whose note full many a man doth mark,"
A Midsummer Night's Dream,3,1,BOTTOM,4,And dares not answer nay;--
A Midsummer Night's Dream,3,1,BOTTOM,5,"for, indeed, who would set his wit to so foolish"
A Midsummer Night's Dream,3,1,BOTTOM,6,"a bird? who would give a bird the lie, though he cry"
A Midsummer Night's Dream,3,1,BOTTOM,7,'cuckoo' never so?
A Midsummer Night's Dream,3,1,TITANIA,1,"I pray thee, gentle mortal, sing again:"
A Midsummer Night's Dream,3,1,TITANIA,2,Mine ear is much enamour'd of thy note;
A Midsummer Night's Dream,3,1,TITANIA,3,So is mine eye enthralled to thy shape;
A Midsummer Night's Dream,3,1,TITANIA,4,And thy fair virtue's force perforce doth move me
A Midsummer Night's Dream,3,1,TITANIA,5,"On the first view to say, to swear, I love thee."
A Midsummer Night's Dream,3,1,BOTTOM,1,"Methinks, mistress, you should have little reason"
A Midsummer Night's Dream,3,1,BOTTOM,2,"for that: and yet, to say the truth, reason and"
A Midsummer Night's Dream,3,1,BOTTOM,3,love keep little company together now-a-days; the
A Midsummer Night's Dream,3,1,BOTTOM,4,more the pity that some honest neighbours will not
A Midsummer Night's Dream,3,1,BOTTOM,5,"make them friends. Nay, I can gleek upon occasion."
A Midsummer Night's Dream,3,1,TITANIA,1,Thou art as wise as thou art beautiful.
A Midsummer Night's Dream,3,1,BOTTOM,1,"Not so, neither: but if I had wit enough to get out"
A Midsummer Night's Dream,3,1,BOTTOM,2,"of this wood, I have enough to serve mine own turn."
A Midsummer Night's Dream,3,1,TITANIA,1,Out of this wood do not desire to go:
A Midsummer Night's Dream,3,1,TITANIA,2,"Thou shalt remain here, whether thou wilt or no."
A Midsummer Night's Dream,3,1,TITANIA,3,I am a spirit of no common rate;
A Midsummer Night's Dream,3,1,TITANIA,4,The summer still doth tend upon my state;
A Midsummer Night's Dream,3,1,TITANIA,5,"And I do love thee: therefore, go with me;"
A Midsummer Night's Dream,3,1,TITANIA,6,"I'll give thee fairies to attend on thee,"
A Midsummer Night's Dream,3,1,TITANIA,7,"And they shall fetch thee jewels from the deep,"
A Midsummer Night's Dream,3,1,TITANIA,8,And sing while thou on pressed flowers dost sleep;
A Midsummer Night's Dream,3,1,TITANIA,9,And I will purge thy mortal grossness so
A Midsummer Night's Dream,3,1,TITANIA,10,That thou shalt like an airy spirit go.
A Midsummer Night's Dream,3,1,TITANIA,11,Peaseblossom! Cobweb! Moth! and Mustardseed!
A Midsummer Night's Dream,3,1,PEASEBLOSSOM,1,Ready.
A Midsummer Night's Dream,3,1,COBWEB,1,And I.
A Midsummer Night's Dream,3,1,MOTH,1,And I.
A Midsummer Night's Dream,3,1,MUSTARDSEED,1,And I.
A Midsummer Night's Dream,3,1,ALL,1,Where shall we go?
A Midsummer Night's Dream,3,1,TITANIA,1,Be kind and courteous to this gentleman;
A Midsummer Night's Dream,3,1,TITANIA,2,Hop in his walks and gambol in his eyes;
A Midsummer Night's Dream,3,1,TITANIA,3,"Feed him with apricocks and dewberries,"
A Midsummer Night's Dream,3,1,TITANIA,4,"With purple grapes, green figs, and mulberries;"
A Midsummer Night's Dream,3,1,TITANIA,5,"The honey-bags steal from the humble-bees,"
A Midsummer Night's Dream,3,1,TITANIA,6,And for night-tapers crop their waxen thighs
A Midsummer Night's Dream,3,1,TITANIA,7,"And light them at the fiery glow-worm's eyes,"
A Midsummer Night's Dream,3,1,TITANIA,8,To have my love to bed and to arise;
A Midsummer Night's Dream,3,1,TITANIA,9,And pluck the wings from Painted butterflies
A Midsummer Night's Dream,3,1,TITANIA,10,To fan the moonbeams from his sleeping eyes:
A Midsummer Night's Dream,3,1,TITANIA,11,"Nod to him, elves, and do him courtesies."
A Midsummer Night's Dream,3,1,PEASEBLOSSOM,1,"Hail, mortal!"
A Midsummer Night's Dream,3,1,COBWEB,1,Hail!
A Midsummer Night's Dream,3,1,MOTH,1,Hail!
A Midsummer Night's Dream,3,1,MUSTARDSEED,1,Hail!
A Midsummer Night's Dream,3,1,BOTTOM,1,"I cry your worship's mercy, heartily: I beseech your"
A Midsummer Night's Dream,3,1,BOTTOM,2,worship's name.
A Midsummer Night's Dream,3,1,COBWEB,1,Cobweb.
A Midsummer Night's Dream,3,1,BOTTOM,1,"I shall desire you of more acquaintance, good Master"
A Midsummer Night's Dream,3,1,BOTTOM,2,"Cobweb: if I cut my finger, I shall make bold with"
A Midsummer Night's Dream,3,1,BOTTOM,3,"you. Your name, honest gentleman?"
A Midsummer Night's Dream,3,1,PEASEBLOSSOM,1,Peaseblossom.
A Midsummer Night's Dream,3,1,BOTTOM,1,"I pray you, commend me to Mistress Squash, your"
A Midsummer Night's Dream,3,1,BOTTOM,2,"mother, and to Master Peascod, your father. Good"
A Midsummer Night's Dream,3,1,BOTTOM,3,"Master Peaseblossom, I shall desire you of more"
A Midsummer Night's Dream,3,1,BOTTOM,4,"acquaintance too. Your name, I beseech you, sir?"
A Midsummer Night's Dream,3,1,MUSTARDSEED,1,Mustardseed.
A Midsummer Night's Dream,3,1,BOTTOM,1,"Good Master Mustardseed, I know your patience well:"
A Midsummer Night's Dream,3,1,BOTTOM,2,"that same cowardly, giant-like ox-beef hath"
A Midsummer Night's Dream,3,1,BOTTOM,3,devoured many a gentleman of your house: I promise
A Midsummer Night's Dream,3,1,BOTTOM,4,you your kindred had made my eyes water ere now. I
A Midsummer Night's Dream,3,1,BOTTOM,5,"desire your more acquaintance, good Master"
A Midsummer Night's Dream,3,1,BOTTOM,6,Mustardseed.
A Midsummer Night's Dream,3,1,TITANIA,1,"Come, wait upon him; lead him to my bower."
A Midsummer Night's Dream,3,1,TITANIA,2,The moon methinks looks with a watery eye;
A Midsummer Night's Dream,3,1,TITANIA,3,"And when she weeps, weeps every little flower,"
A Midsummer Night's Dream,3,1,TITANIA,4,Lamenting some enforced chastity.
A Midsummer Night's Dream,3,1,TITANIA,5,Tie up my love's tongue bring him silently.
A Midsummer Night's Dream,3,2,OBERON,1,I wonder if Titania be awaked;
A Midsummer Night's Dream,3,2,OBERON,2,"Then, what it was that next came in her eye,"
A Midsummer Night's Dream,3,2,OBERON,3,Which she must dote on in extremity.
A Midsummer Night's Dream,3,2,OBERON,4,Here comes my messenger.
A Midsummer Night's Dream,3,2,OBERON,5,"How now, mad spirit!"
A Midsummer Night's Dream,3,2,OBERON,6,What night-rule now about this haunted grove?
A Midsummer Night's Dream,3,2,PUCK,1,My mistress with a monster is in love.
A Midsummer Night's Dream,3,2,PUCK,2,"Near to her close and consecrated bower,"
A Midsummer Night's Dream,3,2,PUCK,3,"While she was in her dull and sleeping hour,"
A Midsummer Night's Dream,3,2,PUCK,4,"A crew of patches, rude mechanicals,"
A Midsummer Night's Dream,3,2,PUCK,5,"That work for bread upon Athenian stalls,"
A Midsummer Night's Dream,3,2,PUCK,6,Were met together to rehearse a play
A Midsummer Night's Dream,3,2,PUCK,7,Intended for great Theseus' nuptial-day.
A Midsummer Night's Dream,3,2,PUCK,8,"The shallowest thick-skin of that barren sort,"
A Midsummer Night's Dream,3,2,PUCK,9,"Who Pyramus presented, in their sport"
A Midsummer Night's Dream,3,2,PUCK,10,Forsook his scene and enter'd in a brake
A Midsummer Night's Dream,3,2,PUCK,11,"When I did him at this advantage take,"
A Midsummer Night's Dream,3,2,PUCK,12,An ass's nole I fixed on his head:
A Midsummer Night's Dream,3,2,PUCK,13,"Anon his Thisbe must be answered,"
A Midsummer Night's Dream,3,2,PUCK,14,"And forth my mimic comes. When they him spy,"
A Midsummer Night's Dream,3,2,PUCK,15,"As wild geese that the creeping fowler eye,"
A Midsummer Night's Dream,3,2,PUCK,16,"Or russet-pated choughs, many in sort,"
A Midsummer Night's Dream,3,2,PUCK,17,"Rising and cawing at the gun's report,"
A Midsummer Night's Dream,3,2,PUCK,18,"Sever themselves and madly sweep the sky,"
A Midsummer Night's Dream,3,2,PUCK,19,"So, at his sight, away his fellows fly;"
A Midsummer Night's Dream,3,2,PUCK,20,"And, at our stamp, here o'er and o'er one falls;"
A Midsummer Night's Dream,3,2,PUCK,21,He murder cries and help from Athens calls.
A Midsummer Night's Dream,3,2,PUCK,22,"Their sense thus weak, lost with their fears"
