Play,Act,Scene,Character,Line Number,Text
"The Tragedy of Hamlet, Prince of Denmark",3,2,ROSENCRANTZ,1,"Good my lord, what is your cause of distemper? you"
"The Tragedy of Hamlet, Prince of Denmark",3,2,ROSENCRANTZ,2,"do, surely, bar the door upon your own liberty, if"
"The Tragedy of Hamlet, Prince of Denmark",3,2,ROSENCRANTZ,3,you deny your griefs to your friend.
"The Tragedy of Hamlet, Prince of Denmark",3,2,HAMLET,1,"Sir, I lack advancement."
"The Tragedy of Hamlet, Prince of Denmark",3,2,ROSENCRANTZ,1,"How can that be, when you have the voice of the king"
"The Tragedy of Hamlet, Prince of Denmark",3,2,ROSENCRANTZ,2,himself for your succession in Denmark?
"The Tragedy of Hamlet, Prince of Denmark",3,2,HAMLET,1,"Ay, but sir, 'While the grass grows,'--the proverb"
"The Tragedy of Hamlet, Prince of Denmark",3,2,HAMLET,2,is something musty.
"The Tragedy of Hamlet, Prince of Denmark",3,2,HAMLET,3,"O, the recorders! let me see one. To withdraw with"
"The Tragedy of Hamlet, Prince of Denmark",3,2,HAMLET,4,"you:--why do you go about to recover the wind of me,"
"The Tragedy of Hamlet, Prince of Denmark",3,2,HAMLET,5,as if you would drive me into a toil?
"The Tragedy of Hamlet, Prince of Denmark",3,2,GUILDENSTERN,1,"O, my lord, if my duty be too bold, my love is too"
"The Tragedy of Hamlet, Prince of Denmark",3,2,GUILDENSTERN,2,unmannerly.
"The Tragedy of Hamlet, Prince of Denmark",3,2,HAMLET,1,I do not well understand that. Will you play upon
"The Tragedy of Hamlet, Prince of Denmark",3,2,HAMLET,2,this pipe?
"The Tragedy of Hamlet, Prince of Denmark",3,2,GUILDENSTERN,1,"My lord, I cannot."
"The Tragedy of Hamlet, Prince of Denmark",3,2,HAMLET,1,I pray you.
"The Tragedy of Hamlet, Prince of Denmark",3,2,GUILDENSTERN,1,"Believe me, I cannot."
"The Tragedy of Hamlet, Prince of Denmark",3,2,HAMLET,1,I do beseech you.
"The Tragedy of Hamlet, Prince of Denmark",3,2,GUILDENSTERN,1,"I know no touch of it, my lord."
"The Tragedy of Hamlet, Prince of Denmark",3,2,HAMLET,1,'Tis as easy as lying: govern these ventages with
"The Tragedy of Hamlet, Prince of Denmark",3,2,HAMLET,2,"your lingers and thumb, give it breath with your"
"The Tragedy of Hamlet, Prince of Denmark",3,2,HAMLET,3,"mouth, and it will discourse most eloquent music."
"The Tragedy of Hamlet, Prince of Denmark",3,2,HAMLET,4,"Look you, these are the stops."
"The Tragedy of Hamlet, Prince of Denmark",3,2,GUILDENSTERN,1,But these cannot I command to any utterance of
"The Tragedy of Hamlet, Prince of Denmark",3,2,GUILDENSTERN,2,harmony; I have not the skill.
"The Tragedy of Hamlet, Prince of Denmark",3,2,HAMLET,1,"Why, look you now, how unworthy a thing you make of"
"The Tragedy of Hamlet, Prince of Denmark",3,2,HAMLET,2,me! You would play upon me; you would seem to know
"The Tragedy of Hamlet, Prince of Denmark",3,2,HAMLET,3,my stops; you would pluck out the heart of my
"The Tragedy of Hamlet, Prince of Denmark",3,2,HAMLET,4,mystery; you would sound me from my lowest note to
"The Tragedy of Hamlet, Prince of Denmark",3,2,HAMLET,5,"the top of my compass: and there is much music,"
"The Tragedy of Hamlet, Prince of Denmark",3,2,HAMLET,6,"excellent voice, in this little organ; yet cannot"
"The Tragedy of Hamlet, Prince of Denmark",3,2,HAMLET,7,"you make it speak. 'Sblood, do you think I am"
"The Tragedy of Hamlet, Prince of Denmark",3,2,HAMLET,8,easier to be played on than a pipe? Call me what
"The Tragedy of Hamlet, Prince of Denmark",3,2,HAMLET,9,"instrument you will, though you can fret me, yet you"
"The Tragedy of Hamlet, Prince of Denmark",3,2,HAMLET,10,cannot play upon me.
"The Tragedy of Hamlet, Prince of Denmark",3,2,HAMLET,11,"God bless you, sir!"
"The Tragedy of Hamlet, Prince of Denmark",3,2,LORD POLONIUS,1,"My lord, the queen would speak with you, and"
"The Tragedy of Hamlet, Prince of Denmark",3,2,LORD POLONIUS,2,presently.
"The Tragedy of Hamlet, Prince of Denmark",3,2,HAMLET,1,Do you see yonder cloud that's almost in shape of a camel?
"The Tragedy of Hamlet, Prince of Denmark",3,2,LORD POLONIUS,1,"By the mass, and 'tis like a camel, indeed."
"The Tragedy of Hamlet, Prince of Denmark",3,2,HAMLET,1,Methinks it is like a weasel.
"The Tragedy of Hamlet, Prince of Denmark",3,2,LORD POLONIUS,1,It is backed like a weasel.
"The Tragedy of Hamlet, Prince of Denmark",3,2,HAMLET,1,Or like a whale?
"The Tragedy of Hamlet, Prince of Denmark",3,2,LORD POLONIUS,1,Very like a whale.
"The Tragedy of Hamlet, Prince of Denmark",3,2,HAMLET,1,Then I will come to my mother by and by. They fool
"The Tragedy of Hamlet, Prince of Denmark",3,2,HAMLET,2,me to the top of my bent. I will come by and by.
"The Tragedy of Hamlet, Prince of Denmark",3,2,LORD POLONIUS,1,I will say so.
"The Tragedy of Hamlet, Prince of Denmark",3,2,HAMLET,1,By and by is easily said.
"The Tragedy of Hamlet, Prince of Denmark",3,2,HAMLET,2,"Leave me, friends."
"The Tragedy of Hamlet, Prince of Denmark",3,2,HAMLET,3,"Tis now the very witching time of night,"
"The Tragedy of Hamlet, Prince of Denmark",3,2,HAMLET,4,When churchyards yawn and hell itself breathes out
"The Tragedy of Hamlet, Prince of Denmark",3,2,HAMLET,5,"Contagion to this world: now could I drink hot blood,"
"The Tragedy of Hamlet, Prince of Denmark",3,2,HAMLET,6,And do such bitter business as the day
"The Tragedy of Hamlet, Prince of Denmark",3,2,HAMLET,7,Would quake to look on. Soft! now to my mother.
"The Tragedy of Hamlet, Prince of Denmark",3,2,HAMLET,8,"O heart, lose not thy nature; let not ever"
"The Tragedy of Hamlet, Prince of Denmark",3,2,HAMLET,9,The soul of Nero enter this firm bosom:
"The Tragedy of Hamlet, Prince of Denmark",3,2,HAMLET,10,"Let me be cruel, not unnatural:"
"The Tragedy of Hamlet, Prince of Denmark",3,2,HAMLET,11,"I will speak daggers to her, but use none;"
"The Tragedy of Hamlet, Prince of Denmark",3,2,HAMLET,12,My tongue and soul in this be hypocrites;
"The Tragedy of Hamlet, Prince of Denmark",3,2,HAMLET,13,"How in my words soever she be shent,"
"The Tragedy of Hamlet, Prince of Denmark",3,2,HAMLET,14,"To give them seals never, my soul, consent!"
"The Tragedy of Hamlet, Prince of Denmark",3,3,KING CLAUDIUS,1,"I like him not, nor stands it safe with us"
"The Tragedy of Hamlet, Prince of Denmark",3,3,KING CLAUDIUS,2,To let his madness range. Therefore prepare you;
"The Tragedy of Hamlet, Prince of Denmark",3,3,KING CLAUDIUS,3,"I your commission will forthwith dispatch,"
"The Tragedy of Hamlet, Prince of Denmark",3,3,KING CLAUDIUS,4,And he to England shall along with you:
"The Tragedy of Hamlet, Prince of Denmark",3,3,KING CLAUDIUS,5,The terms of our estate may not endure
"The Tragedy of Hamlet, Prince of Denmark",3,3,KING CLAUDIUS,6,Hazard so dangerous as doth hourly grow
"The Tragedy of Hamlet, Prince of Denmark",3,3,KING CLAUDIUS,7,Out of his lunacies.
"The Tragedy of Hamlet, Prince of Denmark",3,3,GUILDENSTERN,1,We will ourselves provide:
"The Tragedy of Hamlet, Prince of Denmark",3,3,GUILDENSTERN,2,Most holy and religious fear it is
"The Tragedy of Hamlet, Prince of Denmark",3,3,GUILDENSTERN,3,To keep those many many bodies safe
"The Tragedy of Hamlet, Prince of Denmark",3,3,GUILDENSTERN,4,That live and feed upon your majesty.
"The Tragedy of Hamlet, Prince of Denmark",3,3,ROSENCRANTZ,1,"The single and peculiar life is bound,"
"The Tragedy of Hamlet, Prince of Denmark",3,3,ROSENCRANTZ,2,"With all the strength and armour of the mind,"
"The Tragedy of Hamlet, Prince of Denmark",3,3,ROSENCRANTZ,3,To keep itself from noyance; but much more
"The Tragedy of Hamlet, Prince of Denmark",3,3,ROSENCRANTZ,4,That spirit upon whose weal depend and rest
"The Tragedy of Hamlet, Prince of Denmark",3,3,ROSENCRANTZ,5,The lives of many. The cease of majesty
"The Tragedy of Hamlet, Prince of Denmark",3,3,ROSENCRANTZ,6,"Dies not alone; but, like a gulf, doth draw"
"The Tragedy of Hamlet, Prince of Denmark",3,3,ROSENCRANTZ,7,"What's near it with it: it is a massy wheel,"
"The Tragedy of Hamlet, Prince of Denmark",3,3,ROSENCRANTZ,8,"Fix'd on the summit of the highest mount,"
"The Tragedy of Hamlet, Prince of Denmark",3,3,ROSENCRANTZ,9,To whose huge spokes ten thousand lesser things
"The Tragedy of Hamlet, Prince of Denmark",3,3,ROSENCRANTZ,10,"Are mortised and adjoin'd; which, when it falls,"
"The Tragedy of Hamlet, Prince of Denmark",3,3,ROSENCRANTZ,11,"Each small annexment, petty consequence,"
"The Tragedy of Hamlet, Prince of Denmark",3,3,ROSENCRANTZ,12,Attends the boisterous ruin. Never alone
"The Tragedy of Hamlet, Prince of Denmark",3,3,ROSENCRANTZ,13,"Did the king sigh, but with a general groan."
"The Tragedy of Hamlet, Prince of Denmark",3,3,KING CLAUDIUS,1,"Arm you, I pray you, to this speedy voyage;"
"The Tragedy of Hamlet, Prince of Denmark",3,3,KING CLAUDIUS,2,"For we will fetters put upon this fear,"
"The Tragedy of Hamlet, Prince of Denmark",3,3,KING CLAUDIUS,3,Which now goes too free-footed.
"The Tragedy of Hamlet, Prince of Denmark",3,3,ROSENCRANTZ,1,We will haste us.
"The Tragedy of Hamlet, Prince of Denmark",3,3,GUILDENSTERN,1,We will haste us.
"The Tragedy of Hamlet, Prince of Denmark",3,3,LORD POLONIUS,1,"My lord, he's going to his mother's closet:"
"The Tragedy of Hamlet, Prince of Denmark",3,3,LORD POLONIUS,2,"Behind the arras I'll convey myself,"
"The Tragedy of Hamlet, Prince of Denmark",3,3,LORD POLONIUS,3,To hear the process; and warrant she'll tax him home:
"The Tragedy of Hamlet, Prince of Denmark",3,3,LORD POLONIUS,4,"And, as you said, and wisely was it said,"
"The Tragedy of Hamlet, Prince of Denmark",3,3,LORD POLONIUS,5,"'Tis meet that some more audience than a mother,"
"The Tragedy of Hamlet, Prince of Denmark",3,3,LORD POLONIUS,6,"Since nature makes them partial, should o'erhear"
"The Tragedy of Hamlet, Prince of Denmark",3,3,LORD POLONIUS,7,"The speech, of vantage. Fare you well, my liege:"
"The Tragedy of Hamlet, Prince of Denmark",3,3,LORD POLONIUS,8,"I'll call upon you ere you go to bed,"
"The Tragedy of Hamlet, Prince of Denmark",3,3,LORD POLONIUS,9,And tell you what I know.
"The Tragedy of Hamlet, Prince of Denmark",3,3,KING CLAUDIUS,1,"Thanks, dear my lord."
"The Tragedy of Hamlet, Prince of Denmark",3,3,KING CLAUDIUS,2,"O, my offence is rank it smells to heaven;"
"The Tragedy of Hamlet, Prince of Denmark",3,3,KING CLAUDIUS,3,"It hath the primal eldest curse upon't,"
"The Tragedy of Hamlet, Prince of Denmark",3,3,KING CLAUDIUS,4,"A brother's murder. Pray can I not,"
"The Tragedy of Hamlet, Prince of Denmark",3,3,KING CLAUDIUS,5,Though inclination be as sharp as will:
"The Tragedy of Hamlet, Prince of Denmark",3,3,KING CLAUDIUS,6,My stronger guilt defeats my strong intent;
"The Tragedy of Hamlet, Prince of Denmark",3,3,KING CLAUDIUS,7,"And, like a man to double business bound,"
"The Tragedy of Hamlet, Prince of Denmark",3,3,KING CLAUDIUS,8,"I stand in pause where I shall first begin,"
"The Tragedy of Hamlet, Prince of Denmark",3,3,KING CLAUDIUS,9,And both neglect. What if this cursed hand
"The Tragedy of Hamlet, Prince of Denmark",3,3,KING CLAUDIUS,10,"Were thicker than itself with brother's blood,"
"The Tragedy of Hamlet, Prince of Denmark",3,3,KING CLAUDIUS,11,Is there not rain enough in the sweet heavens
"The Tragedy of Hamlet, Prince of Denmark",3,3,KING CLAUDIUS,12,To wash it white as snow? Whereto serves mercy
"The Tragedy of Hamlet, Prince of Denmark",3,3,KING CLAUDIUS,13,But to confront the visage of offence?
"The Tragedy of Hamlet, Prince of Denmark",3,3,KING CLAUDIUS,14,"And what's in prayer but this two-fold force,"
"The Tragedy of Hamlet, Prince of Denmark",3,3,KING CLAUDIUS,15,"To be forestalled ere we come to fall,"
"The Tragedy of Hamlet, Prince of Denmark",3,3,KING CLAUDIUS,16,Or pardon'd being down? Then I'll look up;
"The Tragedy of Hamlet, Prince of Denmark",3,3,KING CLAUDIUS,17,"My fault is past. But, O, what form of prayer"
"The Tragedy of Hamlet, Prince of Denmark",3,3,KING CLAUDIUS,18,Can serve my turn? 'Forgive me my foul murder'?
"The Tragedy of Hamlet, Prince of Denmark",3,3,KING CLAUDIUS,19,That cannot be; since I am still possess'd
"The Tragedy of Hamlet, Prince of Denmark",3,3,KING CLAUDIUS,20,"Of those effects for which I did the murder,"
"The Tragedy of Hamlet, Prince of Denmark",3,3,KING CLAUDIUS,21,"My crown, mine own ambition and my queen."
"The Tragedy of Hamlet, Prince of Denmark",3,3,KING CLAUDIUS,22,May one be pardon'd and retain the offence?
"The Tragedy of Hamlet, Prince of Denmark",3,3,KING CLAUDIUS,23,In the corrupted currents of this world
"The Tragedy of Hamlet, Prince of Denmark",3,3,KING CLAUDIUS,24,"Offence's gilded hand may shove by justice,"
"The Tragedy of Hamlet, Prince of Denmark",3,3,KING CLAUDIUS,25,And oft 'tis seen the wicked prize itself
"The Tragedy of Hamlet, Prince of Denmark",3,3,KING CLAUDIUS,26,Buys out the law: but 'tis not so above;
"The Tragedy of Hamlet, Prince of Denmark",3,3,KING CLAUDIUS,27,"There is no shuffling, there the action lies"
"The Tragedy of Hamlet, Prince of Denmark",3,3,KING CLAUDIUS,28,"In his true nature; and we ourselves compell'd,"
"The Tragedy of Hamlet, Prince of Denmark",3,3,KING CLAUDIUS,29,"Even to the teeth and forehead of our faults,"
"The Tragedy of Hamlet, Prince of Denmark",3,3,KING CLAUDIUS,30,To give in evidence. What then? what rests?
"The Tragedy of Hamlet, Prince of Denmark",3,3,KING CLAUDIUS,31,Try what repentance can: what can it not?
"The Tragedy of Hamlet, Prince of Denmark",3,3,KING CLAUDIUS,32,Yet what can it when one can not repent?
"The Tragedy of Hamlet, Prince of Denmark",3,3,KING CLAUDIUS,33,O wretched state! O bosom black as death!
"The Tragedy of Hamlet, Prince of Denmark",3,3,KING CLAUDIUS,34,"O limed soul, that, struggling to be free,"
"The Tragedy of Hamlet, Prince of Denmark",3,3,KING CLAUDIUS,35,"Art more engaged! Help, angels! Make assay!"
"The Tragedy of Hamlet, Prince of Denmark",3,3,KING CLAUDIUS,36,"Bow, stubborn knees; and, heart with strings of steel,"
"The Tragedy of Hamlet, Prince of Denmark",3,3,KING CLAUDIUS,37,Be soft as sinews of the newborn babe!
"The Tragedy of Hamlet, Prince of Denmark",3,3,KING CLAUDIUS,38,All may be well.
"The Tragedy of Hamlet, Prince of Denmark",3,3,HAMLET,1,"Now might I do it pat, now he is praying;"
"The Tragedy of Hamlet, Prince of Denmark",3,3,HAMLET,2,And now I'll do't. And so he goes to heaven;
"The Tragedy of Hamlet, Prince of Denmark",3,3,HAMLET,3,And so am I revenged. That would be scann'd:
"The Tragedy of Hamlet, Prince of Denmark",3,3,HAMLET,4,"A villain kills my father; and for that,"
"The Tragedy of Hamlet, Prince of Denmark",3,3,HAMLET,5,"I, his sole son, do this same villain send"
"The Tragedy of Hamlet, Prince of Denmark",3,3,HAMLET,6,To heaven.
"The Tragedy of Hamlet, Prince of Denmark",3,3,HAMLET,7,"O, this is hire and salary, not revenge."
"The Tragedy of Hamlet, Prince of Denmark",3,3,HAMLET,8,"He took my father grossly, full of bread;"
"The Tragedy of Hamlet, Prince of Denmark",3,3,HAMLET,9,"With all his crimes broad blown, as flush as May;"
"The Tragedy of Hamlet, Prince of Denmark",3,3,HAMLET,10,And how his audit stands who knows save heaven?
"The Tragedy of Hamlet, Prince of Denmark",3,3,HAMLET,11,"But in our circumstance and course of thought,"
"The Tragedy of Hamlet, Prince of Denmark",3,3,HAMLET,12,"'Tis heavy with him: and am I then revenged,"
"The Tragedy of Hamlet, Prince of Denmark",3,3,HAMLET,13,"To take him in the purging of his soul,"
"The Tragedy of Hamlet, Prince of Denmark",3,3,HAMLET,14,When he is fit and season'd for his passage?
"The Tragedy of Hamlet, Prince of Denmark",3,3,HAMLET,15,No!
"The Tragedy of Hamlet, Prince of Denmark",3,3,HAMLET,16,"Up, sword; and know thou a more horrid hent:"
"The Tragedy of Hamlet, Prince of Denmark",3,3,HAMLET,17,"When he is drunk asleep, or in his rage,"
"The Tragedy of Hamlet, Prince of Denmark",3,3,HAMLET,18,Or in the incestuous pleasure of his bed;
"The Tragedy of Hamlet, Prince of Denmark",3,3,HAMLET,19,"At gaming, swearing, or about some act"
"The Tragedy of Hamlet, Prince of Denmark",3,3,HAMLET,20,That has no relish of salvation in't;
"The Tragedy of Hamlet, Prince of Denmark",3,3,HAMLET,21,"Then trip him, that his heels may kick at heaven,"
"The Tragedy of Hamlet, Prince of Denmark",3,3,HAMLET,22,And that his soul may be as damn'd and black
"The Tragedy of Hamlet, Prince of Denmark",3,3,HAMLET,23,"As hell, whereto it goes. My mother stays:"
"The Tragedy of Hamlet, Prince of Denmark",3,3,HAMLET,24,This physic but prolongs thy sickly days.
"The Tragedy of Hamlet, Prince of Denmark",3,3,KING CLAUDIUS,1,Words without thoughts never to heaven go.
"The Tragedy of Hamlet, Prince of Denmark",3,4,LORD POLONIUS,1,He will come straight. Look you lay home to him:
"The Tragedy of Hamlet, Prince of Denmark",3,4,LORD POLONIUS,2,"Tell him his pranks have been too broad to bear with,"
"The Tragedy of Hamlet, Prince of Denmark",3,4,LORD POLONIUS,3,And that your grace hath screen'd and stood between
"The Tragedy of Hamlet, Prince of Denmark",3,4,LORD POLONIUS,4,Much heat and him. I'll sconce me even here.
"The Tragedy of Hamlet, Prince of Denmark",3,4,LORD POLONIUS,5,"Pray you, be round with him."
"The Tragedy of Hamlet, Prince of Denmark",3,4,QUEEN GERTRUDE,1,"I'll warrant you,"
"The Tragedy of Hamlet, Prince of Denmark",3,4,QUEEN GERTRUDE,2,"Fear me not: withdraw, I hear him coming."
"The Tragedy of Hamlet, Prince of Denmark",3,4,HAMLET,1,"Now, mother, what's the matter?"
"The Tragedy of Hamlet, Prince of Denmark",3,4,QUEEN GERTRUDE,1,"Hamlet, thou hast thy father much offended."
"The Tragedy of Hamlet, Prince of Denmark",3,4,HAMLET,1,"Mother, you have my father much offended."
"The Tragedy of Hamlet, Prince of Denmark",3,4,QUEEN GERTRUDE,1,"Come, come, you answer with an idle tongue."
"The Tragedy of Hamlet, Prince of Denmark",3,4,HAMLET,1,"Go, go, you question with a wicked tongue."
"The Tragedy of Hamlet, Prince of Denmark",3,4,QUEEN GERTRUDE,1,"Why, how now, Hamlet!"
"The Tragedy of Hamlet, Prince of Denmark",3,4,HAMLET,1,What's the matter now?
"The Tragedy of Hamlet, Prince of Denmark",3,4,QUEEN GERTRUDE,1,Have you forgot me?
"The Tragedy of Hamlet, Prince of Denmark",3,4,HAMLET,1,"No, by the rood, not so:"
"The Tragedy of Hamlet, Prince of Denmark",3,4,HAMLET,2,"You are the queen, your husband's brother's wife;"
"The Tragedy of Hamlet, Prince of Denmark",3,4,HAMLET,3,And--would it were not so!--you are my mother.
"The Tragedy of Hamlet, Prince of Denmark",3,4,QUEEN GERTRUDE,1,"Nay, then, I'll set those to you that can speak."
"The Tragedy of Hamlet, Prince of Denmark",3,4,HAMLET,1,"Come, come, and sit you down; you shall not budge;"
"The Tragedy of Hamlet, Prince of Denmark",3,4,HAMLET,2,You go not till I set you up a glass
"The Tragedy of Hamlet, Prince of Denmark",3,4,HAMLET,3,Where you may see the inmost part of you.
"The Tragedy of Hamlet, Prince of Denmark",3,4,QUEEN GERTRUDE,1,What wilt thou do? thou wilt not murder me?
"The Tragedy of Hamlet, Prince of Denmark",3,4,QUEEN GERTRUDE,2,"Help, help, ho!"
"The Tragedy of Hamlet, Prince of Denmark",3,4,QUEEN GERTRUDE,1,"O me, what hast thou done?"
"The Tragedy of Hamlet, Prince of Denmark",3,4,HAMLET,1,"Nay, I know not:"
"The Tragedy of Hamlet, Prince of Denmark",3,4,HAMLET,2,Is it the king?
"The Tragedy of Hamlet, Prince of Denmark",3,4,QUEEN GERTRUDE,1,"O, what a rash and bloody deed is this!"
"The Tragedy of Hamlet, Prince of Denmark",3,4,HAMLET,1,"A bloody deed! almost as bad, good mother,"
"The Tragedy of Hamlet, Prince of Denmark",3,4,HAMLET,2,"As kill a king, and marry with his brother."
"The Tragedy of Hamlet, Prince of Denmark",3,4,QUEEN GERTRUDE,1,As kill a king!
"The Tragedy of Hamlet, Prince of Denmark",3,4,HAMLET,1,"Ay, lady, 'twas my word."
"The Tragedy of Hamlet, Prince of Denmark",3,4,HAMLET,2,"Thou wretched, rash, intruding fool, farewell!"
"The Tragedy of Hamlet, Prince of Denmark",3,4,HAMLET,3,I took thee for thy better: take thy fortune;
"The Tragedy of Hamlet, Prince of Denmark",3,4,HAMLET,4,Thou find'st to be too busy is some danger.
"The Tragedy of Hamlet, Prince of Denmark",3,4,HAMLET,5,"Leave wringing of your hands: peace! sit you down,"
"The Tragedy of Hamlet, Prince of Denmark",3,4,HAMLET,6,"And let me wring your heart; for so I shall,"
"The Tragedy of Hamlet, Prince of Denmark",3,4,HAMLET,7,"If it be made of penetrable stuff,"
"The Tragedy of Hamlet, Prince of Denmark",3,4,HAMLET,8,If damned custom have not brass'd it so
"The Tragedy of Hamlet, Prince of Denmark",3,4,HAMLET,9,That it is proof and bulwark against sense.
"The Tragedy of Hamlet, Prince of Denmark",3,4,QUEEN GERTRUDE,1,"What have I done, that thou darest wag thy tongue"
"The Tragedy of Hamlet, Prince of Denmark",3,4,QUEEN GERTRUDE,2,In noise so rude against me?
"The Tragedy of Hamlet, Prince of Denmark",3,4,HAMLET,1,Such an act
"The Tragedy of Hamlet, Prince of Denmark",3,4,HAMLET,2,"That blurs the grace and blush of modesty,"
"The Tragedy of Hamlet, Prince of Denmark",3,4,HAMLET,3,"Calls virtue hypocrite, takes off the rose"
"The Tragedy of Hamlet, Prince of Denmark",3,4,HAMLET,4,From the fair forehead of an innocent love
"The Tragedy of Hamlet, Prince of Denmark",3,4,HAMLET,5,"And sets a blister there, makes marriage-vows"
"The Tragedy of Hamlet, Prince of Denmark",3,4,HAMLET,6,"As false as dicers' oaths: O, such a deed"
"The Tragedy of Hamlet, Prince of Denmark",3,4,HAMLET,7,As from the body of contraction plucks
"The Tragedy of Hamlet, Prince of Denmark",3,4,HAMLET,8,"The very soul, and sweet religion makes"
"The Tragedy of Hamlet, Prince of Denmark",3,4,HAMLET,9,A rhapsody of words: heaven's face doth glow:
"The Tragedy of Hamlet, Prince of Denmark",3,4,HAMLET,10,"Yea, this solidity and compound mass,"
"The Tragedy of Hamlet, Prince of Denmark",3,4,HAMLET,11,"With tristful visage, as against the doom,"
"The Tragedy of Hamlet, Prince of Denmark",3,4,HAMLET,12,Is thought-sick at the act.
"The Tragedy of Hamlet, Prince of Denmark",3,4,QUEEN GERTRUDE,1,"Ay me, what act,"
"The Tragedy of Hamlet, Prince of Denmark",3,4,QUEEN GERTRUDE,2,"That roars so loud, and thunders in the index?"
"The Tragedy of Hamlet, Prince of Denmark",3,4,HAMLET,1,"Look here, upon this picture, and on this,"
"The Tragedy of Hamlet, Prince of Denmark",3,4,HAMLET,2,The counterfeit presentment of two brothers.
"The Tragedy of Hamlet, Prince of Denmark",3,4,HAMLET,3,"See, what a grace was seated on this brow;"
"The Tragedy of Hamlet, Prince of Denmark",3,4,HAMLET,4,Hyperion's curls; the front of Jove himself;
"The Tragedy of Hamlet, Prince of Denmark",3,4,HAMLET,5,"An eye like Mars, to threaten and command;"
"The Tragedy of Hamlet, Prince of Denmark",3,4,HAMLET,6,A station like the herald Mercury
"The Tragedy of Hamlet, Prince of Denmark",3,4,HAMLET,7,New-lighted on a heaven-kissing hill;
"The Tragedy of Hamlet, Prince of Denmark",3,4,HAMLET,8,"A combination and a form indeed,"
"The Tragedy of Hamlet, Prince of Denmark",3,4,HAMLET,9,"Where every god did seem to set his seal,"
"The Tragedy of Hamlet, Prince of Denmark",3,4,HAMLET,10,To give the world assurance of a man:
"The Tragedy of Hamlet, Prince of Denmark",3,4,HAMLET,11,"This was your husband. Look you now, what follows:"
"The Tragedy of Hamlet, Prince of Denmark",3,4,HAMLET,12,"Here is your husband; like a mildew'd ear,"
"The Tragedy of Hamlet, Prince of Denmark",3,4,HAMLET,13,Blasting his wholesome brother. Have you eyes?
"The Tragedy of Hamlet, Prince of Denmark",3,4,HAMLET,14,"Could you on this fair mountain leave to feed,"
"The Tragedy of Hamlet, Prince of Denmark",3,4,HAMLET,15,And batten on this moor? Ha! have you eyes?
"The Tragedy of Hamlet, Prince of Denmark",3,4,HAMLET,16,You cannot call it love; for at your age
"The Tragedy of Hamlet, Prince of Denmark",3,4,HAMLET,17,"The hey-day in the blood is tame, it's humble,"
"The Tragedy of Hamlet, Prince of Denmark",3,4,HAMLET,18,And waits upon the judgment: and what judgment
"The Tragedy of Hamlet, Prince of Denmark",3,4,HAMLET,19,"Would step from this to this? Sense, sure, you have,"
"The Tragedy of Hamlet, Prince of Denmark",3,4,HAMLET,20,"Else could you not have motion; but sure, that sense"
"The Tragedy of Hamlet, Prince of Denmark",3,4,HAMLET,21,"Is apoplex'd; for madness would not err,"
"The Tragedy of Hamlet, Prince of Denmark",3,4,HAMLET,22,Nor sense to ecstasy was ne'er so thrall'd
"The Tragedy of Hamlet, Prince of Denmark",3,4,HAMLET,23,"But it reserved some quantity of choice,"
"The Tragedy of Hamlet, Prince of Denmark",3,4,HAMLET,24,To serve in such a difference. What devil was't
"The Tragedy of Hamlet, Prince of Denmark",3,4,HAMLET,25,That thus hath cozen'd you at hoodman-blind?
"The Tragedy of Hamlet, Prince of Denmark",3,4,HAMLET,26,"Eyes without feeling, feeling without sight,"
"The Tragedy of Hamlet, Prince of Denmark",3,4,HAMLET,27,"Ears without hands or eyes, smelling sans all,"
"The Tragedy of Hamlet, Prince of Denmark",3,4,HAMLET,28,Or but a sickly part of one true sense
"The Tragedy of Hamlet, Prince of Denmark",3,4,HAMLET,29,Could not so mope.
"The Tragedy of Hamlet, Prince of Denmark",3,4,HAMLET,30,"O shame! where is thy blush? Rebellious hell,"
"The Tragedy of Hamlet, Prince of Denmark",3,4,HAMLET,31,"If thou canst mutine in a matron's bones,"
"The Tragedy of Hamlet, Prince of Denmark",3,4,HAMLET,32,"To flaming youth let virtue be as wax,"
"The Tragedy of Hamlet, Prince of Denmark",3,4,HAMLET,33,And melt in her own fire: proclaim no shame
"The Tragedy of Hamlet, Prince of Denmark",3,4,HAMLET,34,"When the compulsive ardour gives the charge,"
"The Tragedy of Hamlet, Prince of Denmark",3,4,HAMLET,35,Since frost itself as actively doth burn
"The Tragedy of Hamlet, Prince of Denmark",3,4,HAMLET,36,And reason panders will.
"The Tragedy of Hamlet, Prince of Denmark",3,4,QUEEN GERTRUDE,1,"O Hamlet, speak no more:"
"The Tragedy of Hamlet, Prince of Denmark",3,4,QUEEN GERTRUDE,2,Thou turn'st mine eyes into my very soul;
"The Tragedy of Hamlet, Prince of Denmark",3,4,QUEEN GERTRUDE,3,And there I see such black and grained spots
"The Tragedy of Hamlet, Prince of Denmark",3,4,QUEEN GERTRUDE,4,As will not leave their tinct.
"The Tragedy of Hamlet, Prince of Denmark",3,4,HAMLET,1,"Nay, but to live"
"The Tragedy of Hamlet, Prince of Denmark",3,4,HAMLET,2,"In the rank sweat of an enseamed bed,"
"The Tragedy of Hamlet, Prince of Denmark",3,4,HAMLET,3,"Stew'd in corruption, honeying and making love"
