Play,Act,Scene,Character,Line Number,Text
The Tragedy of Macbeth,3,4,MACBETH,5,There's blood on thy face.
The Tragedy of Macbeth,3,4,FIRST MURDERER,1,'Tis Banquo's then.
The Tragedy of Macbeth,3,4,MACBETH,1,'Tis better thee without than he within.
The Tragedy of Macbeth,3,4,MACBETH,2,Is he dispatch'd?
The Tragedy of Macbeth,3,4,FIRST MURDERER,1,"My lord, his throat is cut; that I did for him."
The Tragedy of Macbeth,3,4,MACBETH,1,Thou art the best o' the cut-throats: yet he's good
The Tragedy of Macbeth,3,4,MACBETH,2,"That did the like for Fleance: if thou didst it,"
The Tragedy of Macbeth,3,4,MACBETH,3,Thou art the nonpareil.
The Tragedy of Macbeth,3,4,FIRST MURDERER,1,"Most royal sir,"
The Tragedy of Macbeth,3,4,FIRST MURDERER,2,Fleance is 'scaped.
The Tragedy of Macbeth,3,4,MACBETH,1,"Then comes my fit again: I had else been perfect,"
The Tragedy of Macbeth,3,4,MACBETH,2,"Whole as the marble, founded as the rock,"
The Tragedy of Macbeth,3,4,MACBETH,3,As broad and general as the casing air:
The Tragedy of Macbeth,3,4,MACBETH,4,"But now I am cabin'd, cribb'd, confined, bound in"
The Tragedy of Macbeth,3,4,MACBETH,5,To saucy doubts and fears. But Banquo's safe?
The Tragedy of Macbeth,3,4,FIRST MURDERER,1,"Ay, my good lord: safe in a ditch he bides,"
The Tragedy of Macbeth,3,4,FIRST MURDERER,2,With twenty trenched gashes on his head;
The Tragedy of Macbeth,3,4,FIRST MURDERER,3,The least a death to nature.
The Tragedy of Macbeth,3,4,MACBETH,1,Thanks for that:
The Tragedy of Macbeth,3,4,MACBETH,2,There the grown serpent lies; the worm that's fled
The Tragedy of Macbeth,3,4,MACBETH,3,"Hath nature that in time will venom breed,"
The Tragedy of Macbeth,3,4,MACBETH,4,No teeth for the present. Get thee gone: to-morrow
The Tragedy of Macbeth,3,4,MACBETH,5,"We'll hear, ourselves, again."
The Tragedy of Macbeth,3,4,LADY MACBETH,1,"My royal lord,"
The Tragedy of Macbeth,3,4,LADY MACBETH,2,You do not give the cheer: the feast is sold
The Tragedy of Macbeth,3,4,LADY MACBETH,3,"That is not often vouch'd, while 'tis a-making,"
The Tragedy of Macbeth,3,4,LADY MACBETH,4,'Tis given with welcome: to feed were best at home;
The Tragedy of Macbeth,3,4,LADY MACBETH,5,From thence the sauce to meat is ceremony;
The Tragedy of Macbeth,3,4,LADY MACBETH,6,Meeting were bare without it.
The Tragedy of Macbeth,3,4,MACBETH,1,Sweet remembrancer!
The Tragedy of Macbeth,3,4,MACBETH,2,"Now, good digestion wait on appetite,"
The Tragedy of Macbeth,3,4,MACBETH,3,And health on both!
The Tragedy of Macbeth,3,4,LENNOX,1,May't please your highness sit.
The Tragedy of Macbeth,3,4,MACBETH,1,"Here had we now our country's honour roof'd,"
The Tragedy of Macbeth,3,4,MACBETH,2,Were the graced person of our Banquo present;
The Tragedy of Macbeth,3,4,MACBETH,3,Who may I rather challenge for unkindness
The Tragedy of Macbeth,3,4,MACBETH,4,Than pity for mischance!
The Tragedy of Macbeth,3,4,ROSS,1,"His absence, sir,"
The Tragedy of Macbeth,3,4,ROSS,2,Lays blame upon his promise. Please't your highness
The Tragedy of Macbeth,3,4,ROSS,3,To grace us with your royal company.
The Tragedy of Macbeth,3,4,MACBETH,1,The table's full.
The Tragedy of Macbeth,3,4,LENNOX,1,"Here is a place reserved, sir."
The Tragedy of Macbeth,3,4,MACBETH,1,Where?
The Tragedy of Macbeth,3,4,LENNOX,1,"Here, my good lord. What is't that moves your highness?"
The Tragedy of Macbeth,3,4,MACBETH,1,Which of you have done this?
The Tragedy of Macbeth,3,4,LORDS,1,"What, my good lord?"
The Tragedy of Macbeth,3,4,MACBETH,1,Thou canst not say I did it: never shake
The Tragedy of Macbeth,3,4,MACBETH,2,Thy gory locks at me.
The Tragedy of Macbeth,3,4,ROSS,1,"Gentlemen, rise: his highness is not well."
The Tragedy of Macbeth,3,4,LADY MACBETH,1,"Sit, worthy friends: my lord is often thus,"
The Tragedy of Macbeth,3,4,LADY MACBETH,2,"And hath been from his youth: pray you, keep seat;"
The Tragedy of Macbeth,3,4,LADY MACBETH,3,The fit is momentary; upon a thought
The Tragedy of Macbeth,3,4,LADY MACBETH,4,"He will again be well: if much you note him,"
The Tragedy of Macbeth,3,4,LADY MACBETH,5,You shall offend him and extend his passion:
The Tragedy of Macbeth,3,4,LADY MACBETH,6,"Feed, and regard him not. Are you a man?"
The Tragedy of Macbeth,3,4,MACBETH,1,"Ay, and a bold one, that dare look on that"
The Tragedy of Macbeth,3,4,MACBETH,2,Which might appal the devil.
The Tragedy of Macbeth,3,4,LADY MACBETH,1,O proper stuff!
The Tragedy of Macbeth,3,4,LADY MACBETH,2,This is the very painting of your fear:
The Tragedy of Macbeth,3,4,LADY MACBETH,3,"This is the air-drawn dagger which, you said,"
The Tragedy of Macbeth,3,4,LADY MACBETH,4,"Led you to Duncan. O, these flaws and starts,"
The Tragedy of Macbeth,3,4,LADY MACBETH,5,"Impostors to true fear, would well become"
The Tragedy of Macbeth,3,4,LADY MACBETH,6,"A woman's story at a winter's fire,"
The Tragedy of Macbeth,3,4,LADY MACBETH,7,Authorized by her grandam. Shame itself!
The Tragedy of Macbeth,3,4,LADY MACBETH,8,"Why do you make such faces? When all's done,"
The Tragedy of Macbeth,3,4,LADY MACBETH,9,You look but on a stool.
The Tragedy of Macbeth,3,4,MACBETH,1,"Prithee, see there! behold! look! lo!"
The Tragedy of Macbeth,3,4,MACBETH,2,how say you?
The Tragedy of Macbeth,3,4,MACBETH,3,"Why, what care I? If thou canst nod, speak too."
The Tragedy of Macbeth,3,4,MACBETH,4,If charnel-houses and our graves must send
The Tragedy of Macbeth,3,4,MACBETH,5,"Those that we bury back, our monuments"
The Tragedy of Macbeth,3,4,MACBETH,6,Shall be the maws of kites.
The Tragedy of Macbeth,3,4,LADY MACBETH,1,"What, quite unmann'd in folly?"
The Tragedy of Macbeth,3,4,MACBETH,1,"If I stand here, I saw him."
The Tragedy of Macbeth,3,4,LADY MACBETH,1,"Fie, for shame!"
The Tragedy of Macbeth,3,4,MACBETH,1,"Blood hath been shed ere now, i' the olden time,"
The Tragedy of Macbeth,3,4,MACBETH,2,Ere human statute purged the gentle weal;
The Tragedy of Macbeth,3,4,MACBETH,3,"Ay, and since too, murders have been perform'd"
The Tragedy of Macbeth,3,4,MACBETH,4,"Too terrible for the ear: the times have been,"
The Tragedy of Macbeth,3,4,MACBETH,5,"That, when the brains were out, the man would die,"
The Tragedy of Macbeth,3,4,MACBETH,6,"And there an end; but now they rise again,"
The Tragedy of Macbeth,3,4,MACBETH,7,"With twenty mortal murders on their crowns,"
The Tragedy of Macbeth,3,4,MACBETH,8,And push us from our stools: this is more strange
The Tragedy of Macbeth,3,4,MACBETH,9,Than such a murder is.
The Tragedy of Macbeth,3,4,LADY MACBETH,1,"My worthy lord,"
The Tragedy of Macbeth,3,4,LADY MACBETH,2,Your noble friends do lack you.
The Tragedy of Macbeth,3,4,MACBETH,1,I do forget.
The Tragedy of Macbeth,3,4,MACBETH,2,"Do not muse at me, my most worthy friends,"
The Tragedy of Macbeth,3,4,MACBETH,3,"I have a strange infirmity, which is nothing"
The Tragedy of Macbeth,3,4,MACBETH,4,"To those that know me. Come, love and health to all;"
The Tragedy of Macbeth,3,4,MACBETH,5,Then I'll sit down. Give me some wine; fill full.
The Tragedy of Macbeth,3,4,MACBETH,6,"I drink to the general joy o' the whole table,"
The Tragedy of Macbeth,3,4,MACBETH,7,"And to our dear friend Banquo, whom we miss;"
The Tragedy of Macbeth,3,4,MACBETH,8,"Would he were here! to all, and him, we thirst,"
The Tragedy of Macbeth,3,4,MACBETH,9,And all to all.
The Tragedy of Macbeth,3,4,LORDS,1,"Our duties, and the pledge."
The Tragedy of Macbeth,3,4,MACBETH,1,Avaunt! and quit my sight! let the earth hide thee!
The Tragedy of Macbeth,3,4,MACBETH,2,"Thy bones are marrowless, thy blood is cold;"
The Tragedy of Macbeth,3,4,MACBETH,3,Thou hast no speculation in those eyes
The Tragedy of Macbeth,3,4,MACBETH,4,Which thou dost glare with!
The Tragedy of Macbeth,3,4,LADY MACBETH,1,"Think of this, good peers,"
The Tragedy of Macbeth,3,4,LADY MACBETH,2,But as a thing of custom: 'tis no other;
The Tragedy of Macbeth,3,4,LADY MACBETH,3,Only it spoils the pleasure of the time.
The Tragedy of Macbeth,3,4,MACBETH,1,"What man dare, I dare:"
The Tragedy of Macbeth,3,4,MACBETH,2,"Approach thou like the rugged Russian bear,"
The Tragedy of Macbeth,3,4,MACBETH,3,"The arm'd rhinoceros, or the Hyrcan tiger;"
The Tragedy of Macbeth,3,4,MACBETH,4,"Take any shape but that, and my firm nerves"
The Tragedy of Macbeth,3,4,MACBETH,5,"Shall never tremble: or be alive again,"
The Tragedy of Macbeth,3,4,MACBETH,6,And dare me to the desert with thy sword;
The Tragedy of Macbeth,3,4,MACBETH,7,"If trembling I inhabit then, protest me"
The Tragedy of Macbeth,3,4,MACBETH,8,"The baby of a girl. Hence, horrible shadow!"
The Tragedy of Macbeth,3,4,MACBETH,9,"Unreal mockery, hence!"
The Tragedy of Macbeth,3,4,MACBETH,10,"Why, so: being gone,"
The Tragedy of Macbeth,3,4,MACBETH,11,"I am a man again. Pray you, sit still."
The Tragedy of Macbeth,3,4,LADY MACBETH,1,"You have displaced the mirth, broke the good meeting,"
The Tragedy of Macbeth,3,4,LADY MACBETH,2,With most admired disorder.
The Tragedy of Macbeth,3,4,MACBETH,1,"Can such things be,"
The Tragedy of Macbeth,3,4,MACBETH,2,"And overcome us like a summer's cloud,"
The Tragedy of Macbeth,3,4,MACBETH,3,Without our special wonder? You make me strange
The Tragedy of Macbeth,3,4,MACBETH,4,"Even to the disposition that I owe,"
The Tragedy of Macbeth,3,4,MACBETH,5,"When now I think you can behold such sights,"
The Tragedy of Macbeth,3,4,MACBETH,6,"And keep the natural ruby of your cheeks,"
The Tragedy of Macbeth,3,4,MACBETH,7,When mine is blanched with fear.
The Tragedy of Macbeth,3,4,ROSS,1,"What sights, my lord?"
The Tragedy of Macbeth,3,4,LADY MACBETH,1,"I pray you, speak not; he grows worse and worse;"
The Tragedy of Macbeth,3,4,LADY MACBETH,2,"Question enrages him. At once, good night:"
The Tragedy of Macbeth,3,4,LADY MACBETH,3,"Stand not upon the order of your going,"
The Tragedy of Macbeth,3,4,LADY MACBETH,4,But go at once.
The Tragedy of Macbeth,3,4,LENNOX,1,Good night; and better health
The Tragedy of Macbeth,3,4,LENNOX,2,Attend his majesty!
The Tragedy of Macbeth,3,4,LADY MACBETH,1,A kind good night to all!
The Tragedy of Macbeth,3,4,MACBETH,1,"It will have blood; they say, blood will have blood:"
The Tragedy of Macbeth,3,4,MACBETH,2,Stones have been known to move and trees to speak;
The Tragedy of Macbeth,3,4,MACBETH,3,Augurs and understood relations have
The Tragedy of Macbeth,3,4,MACBETH,4,By magot-pies and choughs and rooks brought forth
The Tragedy of Macbeth,3,4,MACBETH,5,The secret'st man of blood. What is the night?
The Tragedy of Macbeth,3,4,LADY MACBETH,1,"Almost at odds with morning, which is which."
The Tragedy of Macbeth,3,4,MACBETH,1,"How say'st thou, that Macduff denies his person"
The Tragedy of Macbeth,3,4,MACBETH,2,At our great bidding?
The Tragedy of Macbeth,3,4,LADY MACBETH,1,"Did you send to him, sir?"
The Tragedy of Macbeth,3,4,MACBETH,1,I hear it by the way; but I will send:
The Tragedy of Macbeth,3,4,MACBETH,2,There's not a one of them but in his house
The Tragedy of Macbeth,3,4,MACBETH,3,"I keep a servant fee'd. I will to-morrow,"
The Tragedy of Macbeth,3,4,MACBETH,4,"And betimes I will, to the weird sisters:"
The Tragedy of Macbeth,3,4,MACBETH,5,"More shall they speak; for now I am bent to know,"
The Tragedy of Macbeth,3,4,MACBETH,6,"By the worst means, the worst. For mine own good,"
The Tragedy of Macbeth,3,4,MACBETH,7,All causes shall give way: I am in blood
The Tragedy of Macbeth,3,4,MACBETH,8,"Stepp'd in so far that, should I wade no more,"
The Tragedy of Macbeth,3,4,MACBETH,9,Returning were as tedious as go o'er:
The Tragedy of Macbeth,3,4,MACBETH,10,"Strange things I have in head, that will to hand;"
The Tragedy of Macbeth,3,4,MACBETH,11,Which must be acted ere they may be scann'd.
The Tragedy of Macbeth,3,4,LADY MACBETH,1,"You lack the season of all natures, sleep."
The Tragedy of Macbeth,3,4,MACBETH,1,"Come, we'll to sleep. My strange and self-abuse"
The Tragedy of Macbeth,3,4,MACBETH,2,Is the initiate fear that wants hard use:
The Tragedy of Macbeth,3,4,MACBETH,3,We are yet but young in deed.
The Tragedy of Macbeth,3,5,FIRST WITCH,1,"Why, how now, Hecate! you look angerly."
The Tragedy of Macbeth,3,5,HECATE,1,"Have I not reason, beldams as you are,"
The Tragedy of Macbeth,3,5,HECATE,2,Saucy and overbold? How did you dare
The Tragedy of Macbeth,3,5,HECATE,3,To trade and traffic with Macbeth
The Tragedy of Macbeth,3,5,HECATE,4,In riddles and affairs of death;
The Tragedy of Macbeth,3,5,HECATE,5,"And I, the mistress of your charms,"
The Tragedy of Macbeth,3,5,HECATE,6,"The close contriver of all harms,"
The Tragedy of Macbeth,3,5,HECATE,7,"Was never call'd to bear my part,"
The Tragedy of Macbeth,3,5,HECATE,8,Or show the glory of our art?
The Tragedy of Macbeth,3,5,HECATE,9,"And, which is worse, all you have done"
The Tragedy of Macbeth,3,5,HECATE,10,"Hath been but for a wayward son,"
The Tragedy of Macbeth,3,5,HECATE,11,"Spiteful and wrathful, who, as others do,"
The Tragedy of Macbeth,3,5,HECATE,12,"Loves for his own ends, not for you."
The Tragedy of Macbeth,3,5,HECATE,13,"But make amends now: get you gone,"
The Tragedy of Macbeth,3,5,HECATE,14,And at the pit of Acheron
The Tragedy of Macbeth,3,5,HECATE,15,Meet me i' the morning: thither he
The Tragedy of Macbeth,3,5,HECATE,16,Will come to know his destiny:
The Tragedy of Macbeth,3,5,HECATE,17,"Your vessels and your spells provide,"
The Tragedy of Macbeth,3,5,HECATE,18,Your charms and every thing beside.
The Tragedy of Macbeth,3,5,HECATE,19,I am for the air; this night I'll spend
The Tragedy of Macbeth,3,5,HECATE,20,Unto a dismal and a fatal end:
The Tragedy of Macbeth,3,5,HECATE,21,Great business must be wrought ere noon:
The Tragedy of Macbeth,3,5,HECATE,22,Upon the corner of the moon
The Tragedy of Macbeth,3,5,HECATE,23,There hangs a vaporous drop profound;
The Tragedy of Macbeth,3,5,HECATE,24,I'll catch it ere it come to ground:
The Tragedy of Macbeth,3,5,HECATE,25,And that distill'd by magic sleights
The Tragedy of Macbeth,3,5,HECATE,26,Shall raise such artificial sprites
The Tragedy of Macbeth,3,5,HECATE,27,As by the strength of their illusion
The Tragedy of Macbeth,3,5,HECATE,28,Shall draw him on to his confusion:
The Tragedy of Macbeth,3,5,HECATE,29,"He shall spurn fate, scorn death, and bear"
The Tragedy of Macbeth,3,5,HECATE,30,"He hopes 'bove wisdom, grace and fear:"
The Tragedy of Macbeth,3,5,HECATE,31,"And you all know, security"
The Tragedy of Macbeth,3,5,HECATE,32,Is mortals' chiefest enemy.
The Tragedy of Macbeth,3,5,HECATE,33,"Hark! I am call'd; my little spirit, see,"
The Tragedy of Macbeth,3,5,HECATE,34,"Sits in a foggy cloud, and stays for me."
The Tragedy of Macbeth,3,5,FIRST WITCH,1,"Come, let's make haste; she'll soon be back again."
The Tragedy of Macbeth,3,6,LENNOX,1,"My former speeches have but hit your thoughts,"
The Tragedy of Macbeth,3,6,LENNOX,2,"Which can interpret further: only, I say,"
The Tragedy of Macbeth,3,6,LENNOX,3,Things have been strangely borne. The
The Tragedy of Macbeth,3,6,LENNOX,4,gracious Duncan
The Tragedy of Macbeth,3,6,LENNOX,5,"Was pitied of Macbeth: marry, he was dead:"
The Tragedy of Macbeth,3,6,LENNOX,6,And the right-valiant Banquo walk'd too late;
The Tragedy of Macbeth,3,6,LENNOX,7,"Whom, you may say, if't please you, Fleance kill'd,"
The Tragedy of Macbeth,3,6,LENNOX,8,For Fleance fled: men must not walk too late.
The Tragedy of Macbeth,3,6,LENNOX,9,Who cannot want the thought how monstrous
The Tragedy of Macbeth,3,6,LENNOX,10,It was for Malcolm and for Donalbain
The Tragedy of Macbeth,3,6,LENNOX,11,To kill their gracious father? damned fact!
The Tragedy of Macbeth,3,6,LENNOX,12,How it did grieve Macbeth! did he not straight
The Tragedy of Macbeth,3,6,LENNOX,13,"In pious rage the two delinquents tear,"
The Tragedy of Macbeth,3,6,LENNOX,14,That were the slaves of drink and thralls of sleep?
The Tragedy of Macbeth,3,6,LENNOX,15,"Was not that nobly done? Ay, and wisely too;"
The Tragedy of Macbeth,3,6,LENNOX,16,For 'twould have anger'd any heart alive
The Tragedy of Macbeth,3,6,LENNOX,17,"To hear the men deny't. So that, I say,"
The Tragedy of Macbeth,3,6,LENNOX,18,He has borne all things well: and I do think
The Tragedy of Macbeth,3,6,LENNOX,19,That had he Duncan's sons under his key--
The Tragedy of Macbeth,3,6,LENNOX,20,"As, an't please heaven, he shall not--they"
The Tragedy of Macbeth,3,6,LENNOX,21,should find
The Tragedy of Macbeth,3,6,LENNOX,22,What 'twere to kill a father; so should Fleance.
The Tragedy of Macbeth,3,6,LENNOX,23,"But, peace! for from broad words and 'cause he fail'd"
The Tragedy of Macbeth,3,6,LENNOX,24,"His presence at the tyrant's feast, I hear"
The Tragedy of Macbeth,3,6,LENNOX,25,"Macduff lives in disgrace: sir, can you tell"
The Tragedy of Macbeth,3,6,LENNOX,26,Where he bestows himself?
The Tragedy of Macbeth,3,6,LORD,1,"The son of Duncan,"
The Tragedy of Macbeth,3,6,LORD,2,From whom this tyrant holds the due of birth
The Tragedy of Macbeth,3,6,LORD,3,"Lives in the English court, and is received"
The Tragedy of Macbeth,3,6,LORD,4,Of the most pious Edward with such grace
The Tragedy of Macbeth,3,6,LORD,5,That the malevolence of fortune nothing
The Tragedy of Macbeth,3,6,LORD,6,Takes from his high respect: thither Macduff
The Tragedy of Macbeth,3,6,LORD,7,"Is gone to pray the holy king, upon his aid"
The Tragedy of Macbeth,3,6,LORD,8,To wake Northumberland and warlike Siward:
The Tragedy of Macbeth,3,6,LORD,9,"That, by the help of these--with Him above"
The Tragedy of Macbeth,3,6,LORD,10,To ratify the work--we may again
The Tragedy of Macbeth,3,6,LORD,11,"Give to our tables meat, sleep to our nights,"
The Tragedy of Macbeth,3,6,LORD,12,"Free from our feasts and banquets bloody knives,"
The Tragedy of Macbeth,3,6,LORD,13,Do faithful homage and receive free honours:
The Tragedy of Macbeth,3,6,LORD,14,All which we pine for now: and this report
The Tragedy of Macbeth,3,6,LORD,15,Hath so exasperate the king that he
The Tragedy of Macbeth,3,6,LORD,16,Prepares for some attempt of war.
The Tragedy of Macbeth,3,6,LENNOX,1,Sent he to Macduff?
The Tragedy of Macbeth,3,6,LORD,1,"He did: and with an absolute 'Sir, not I,'"
The Tragedy of Macbeth,3,6,LORD,2,"The cloudy messenger turns me his back,"
The Tragedy of Macbeth,3,6,LORD,3,"And hums, as who should say 'You'll rue the time"
The Tragedy of Macbeth,3,6,LORD,4,That clogs me with this answer.'
The Tragedy of Macbeth,3,6,LENNOX,1,And that well might
The Tragedy of Macbeth,3,6,LENNOX,2,"Advise him to a caution, to hold what distance"
The Tragedy of Macbeth,3,6,LENNOX,3,His wisdom can provide. Some holy angel
The Tragedy of Macbeth,3,6,LENNOX,4,Fly to the court of England and unfold
The Tragedy of Macbeth,3,6,LENNOX,5,"His message ere he come, that a swift blessing"
The Tragedy of Macbeth,3,6,LENNOX,6,May soon return to this our suffering country
The Tragedy of Macbeth,3,6,LENNOX,7,Under a hand accursed!
The Tragedy of Macbeth,3,6,LORD,1,I'll send my prayers with him.
The Tragedy of Macbeth,4,1,FIRST WITCH,1,Thrice the brinded cat hath mew'd.
The Tragedy of Macbeth,4,1,SECOND WITCH,1,Thrice and once the hedge-pig whined.
The Tragedy of Macbeth,4,1,THIRD WITCH,1,"Harpier cries 'Tis time, 'tis time."
The Tragedy of Macbeth,4,1,FIRST WITCH,1,Round about the cauldron go;
The Tragedy of Macbeth,4,1,FIRST WITCH,2,In the poison'd entrails throw.
The Tragedy of Macbeth,4,1,FIRST WITCH,3,"Toad, that under cold stone"
The Tragedy of Macbeth,4,1,FIRST WITCH,4,Days and nights has thirty-one
The Tragedy of Macbeth,4,1,FIRST WITCH,5,"Swelter'd venom sleeping got,"
The Tragedy of Macbeth,4,1,FIRST WITCH,6,Boil thou first i' the charmed pot.
The Tragedy of Macbeth,4,1,ALL,1,"Double, double toil and trouble;"
The Tragedy of Macbeth,4,1,ALL,2,"Fire burn, and cauldron bubble."
The Tragedy of Macbeth,4,1,SECOND WITCH,1,"Fillet of a fenny snake,"
The Tragedy of Macbeth,4,1,SECOND WITCH,2,In the cauldron boil and bake;
The Tragedy of Macbeth,4,1,SECOND WITCH,3,"Eye of newt and toe of frog,"
The Tragedy of Macbeth,4,1,SECOND WITCH,4,"Wool of bat and tongue of dog,"
The Tragedy of Macbeth,4,1,SECOND WITCH,5,"Adder's fork and blind-worm's sting,"
The Tragedy of Macbeth,4,1,SECOND WITCH,6,"Lizard's leg and owlet's wing,"
The Tragedy of Macbeth,4,1,SECOND WITCH,7,"For a charm of powerful trouble,"
The Tragedy of Macbeth,4,1,SECOND WITCH,8,Like a hell-broth boil and bubble.
The Tragedy of Macbeth,4,1,ALL,1,"Double, double toil and trouble;"
The Tragedy of Macbeth,4,1,ALL,2,Fire burn and cauldron bubble.
The Tragedy of Macbeth,4,1,THIRD WITCH,1,"Scale of dragon, tooth of wolf,"
The Tragedy of Macbeth,4,1,THIRD WITCH,2,"Witches' mummy, maw and gulf"
The Tragedy of Macbeth,4,1,THIRD WITCH,3,"Of the ravin'd salt-sea shark,"
The Tragedy of Macbeth,4,1,THIRD WITCH,4,"Root of hemlock digg'd i' the dark,"
The Tragedy of Macbeth,4,1,THIRD WITCH,5,"Liver of blaspheming Jew,"
The Tragedy of Macbeth,4,1,THIRD WITCH,6,"Gall of goat, and slips of yew"
The Tragedy of Macbeth,4,1,THIRD WITCH,7,"Silver'd in the moon's eclipse,"
The Tragedy of Macbeth,4,1,THIRD WITCH,8,"Nose of Turk and Tartar's lips,"
The Tragedy of Macbeth,4,1,THIRD WITCH,9,Finger of birth-strangled babe
The Tragedy of Macbeth,4,1,THIRD WITCH,10,"Ditch-deliver'd by a drab,"
The Tragedy of Macbeth,4,1,THIRD WITCH,11,Make the gruel thick and slab:
The Tragedy of Macbeth,4,1,THIRD WITCH,12,"Add thereto a tiger's chaudron,"
The Tragedy of Macbeth,4,1,THIRD WITCH,13,For the ingredients of our cauldron.
The Tragedy of Macbeth,4,1,ALL,1,"Double, double toil and trouble;"
The Tragedy of Macbeth,4,1,ALL,2,Fire burn and cauldron bubble.
The Tragedy of Macbeth,4,1,SECOND WITCH,1,"Cool it with a baboon's blood,"
The Tragedy of Macbeth,4,1,SECOND WITCH,2,Then the charm is firm and good.
The Tragedy of Macbeth,4,1,HECATE,1,O well done! I commend your pains;
The Tragedy of Macbeth,4,1,HECATE,2,And every one shall share i' the gains;
The Tragedy of Macbeth,4,1,HECATE,3,"And now about the cauldron sing,"
The Tragedy of Macbeth,4,1,HECATE,4,"Live elves and fairies in a ring,"
The Tragedy of Macbeth,4,1,HECATE,5,Enchanting all that you put in.
The Tragedy of Macbeth,4,1,SECOND WITCH,1,"By the pricking of my thumbs,"
The Tragedy of Macbeth,4,1,SECOND WITCH,2,Something wicked this way comes.
The Tragedy of Macbeth,4,1,SECOND WITCH,3,"Open, locks,"
The Tragedy of Macbeth,4,1,SECOND WITCH,4,Whoever knocks!
The Tragedy of Macbeth,4,1,MACBETH,1,"How now, you secret, black, and midnight hags!"
The Tragedy of Macbeth,4,1,MACBETH,2,What is't you do?
The Tragedy of Macbeth,4,1,ALL,1,A deed without a name.
The Tragedy of Macbeth,4,1,MACBETH,1,"I conjure you, by that which you profess,"
The Tragedy of Macbeth,4,1,MACBETH,2,"Howe'er you come to know it, answer me:"
The Tragedy of Macbeth,4,1,MACBETH,3,Though you untie the winds and let them fight
The Tragedy of Macbeth,4,1,MACBETH,4,Against the churches; though the yesty waves
The Tragedy of Macbeth,4,1,MACBETH,5,Confound and swallow navigation up;
The Tragedy of Macbeth,4,1,MACBETH,6,Though bladed corn be lodged and trees blown down;
The Tragedy of Macbeth,4,1,MACBETH,7,Though castles topple on their warders' heads;
The Tragedy of Macbeth,4,1,MACBETH,8,Though palaces and pyramids do slope
The Tragedy of Macbeth,4,1,MACBETH,9,Their heads to their foundations; though the treasure
The Tragedy of Macbeth,4,1,MACBETH,10,"Of nature's germens tumble all together,"
The Tragedy of Macbeth,4,1,MACBETH,11,Even till destruction sicken; answer me
The Tragedy of Macbeth,4,1,MACBETH,12,To what I ask you.
The Tragedy of Macbeth,4,1,FIRST WITCH,1,Speak.
The Tragedy of Macbeth,4,1,SECOND WITCH,1,Demand.
The Tragedy of Macbeth,4,1,THIRD WITCH,1,We'll answer.
The Tragedy of Macbeth,4,1,FIRST WITCH,1,"Say, if thou'dst rather hear it from our mouths,"
The Tragedy of Macbeth,4,1,FIRST WITCH,2,Or from our masters?
The Tragedy of Macbeth,4,1,MACBETH,1,Call 'em; let me see 'em.
The Tragedy of Macbeth,4,1,FIRST WITCH,1,"Pour in sow's blood, that hath eaten"
The Tragedy of Macbeth,4,1,FIRST WITCH,2,Her nine farrow; grease that's sweaten
The Tragedy of Macbeth,4,1,FIRST WITCH,3,From the murderer's gibbet throw
The Tragedy of Macbeth,4,1,FIRST WITCH,4,Into the flame.
The Tragedy of Macbeth,4,1,ALL,1,"Come, high or low;"
The Tragedy of Macbeth,4,1,ALL,2,Thyself and office deftly show!
The Tragedy of Macbeth,4,1,MACBETH,1,"Tell me, thou unknown power,--"
The Tragedy of Macbeth,4,1,FIRST WITCH,1,He knows thy thought:
The Tragedy of Macbeth,4,1,FIRST WITCH,2,"Hear his speech, but say thou nought."
The Tragedy of Macbeth,4,1,FIRST APPARITION,1,Macbeth! Macbeth! Macbeth! beware Macduff;
The Tragedy of Macbeth,4,1,FIRST APPARITION,2,Beware the thane of Fife. Dismiss me. Enough.
The Tragedy of Macbeth,4,1,MACBETH,1,"Whate'er thou art, for thy good caution, thanks;"
The Tragedy of Macbeth,4,1,MACBETH,2,Thou hast harp'd my fear aright: but one
The Tragedy of Macbeth,4,1,MACBETH,3,"word more,--"
The Tragedy of Macbeth,4,1,FIRST WITCH,1,"He will not be commanded: here's another,"
The Tragedy of Macbeth,4,1,FIRST WITCH,2,More potent than the first.
The Tragedy of Macbeth,4,1,SECOND APPARITION,1,Macbeth! Macbeth! Macbeth!
The Tragedy of Macbeth,4,1,MACBETH,1,"Had I three ears, I'ld hear thee."
The Tragedy of Macbeth,4,1,SECOND APPARITION,1,"Be bloody, bold, and resolute; laugh to scorn"
The Tragedy of Macbeth,4,1,SECOND APPARITION,2,"The power of man, for none of woman born"
The Tragedy of Macbeth,4,1,SECOND APPARITION,3,Shall harm Macbeth.
The Tragedy of Macbeth,4,1,MACBETH,1,"Then live, Macduff: what need I fear of thee?"
The Tragedy of Macbeth,4,1,MACBETH,2,"But yet I'll make assurance double sure,"
The Tragedy of Macbeth,4,1,MACBETH,3,And take a bond of fate: thou shalt not live;
The Tragedy of Macbeth,4,1,MACBETH,4,"That I may tell pale-hearted fear it lies,"
The Tragedy of Macbeth,4,1,MACBETH,5,And sleep in spite of thunder.
The Tragedy of Macbeth,4,1,MACBETH,6,What is this
The Tragedy of Macbeth,4,1,MACBETH,7,"That rises like the issue of a king,"
The Tragedy of Macbeth,4,1,MACBETH,8,And wears upon his baby-brow the round
